yymmdd,year,month,day,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,BAC,PP
1997-02-21,1997,2,21,52,100.0,0.181,19.905,36.728,217.9,0.2,0.0,18.25,3.78,0.012,4.7,1.76
1997-02-21,1997,2,21,52,120.0,0.074,19.675,36.699,222.8,0.44,0.0,12.38,2.55,0.008,4.0,0.23
1997-02-21,1997,2,21,52,140.0,0.03,19.521,36.681,203.0,1.21,0.05,9.37,1.84,0.005,3.1,0.15
1997-03-05,1997,3,5,64,1.0,0.042,21.171,36.864,220.5,0.0,0.0,19.99,3.02,0.008,4.6,2.2
1997-03-05,1997,3,5,64,20.0,0.042,21.082,36.868,220.7,0.0,0.0,19.83,2.83,0.007,3.4,2.26
1997-03-05,1997,3,5,64,40.0,0.053,20.699,36.838,222.2,0.0,0.0,36.64,3.61,0.007,4.0,2.9
1997-03-05,1997,3,5,64,60.0,0.083,20.316,36.78,223.7,0.0,0.0,27.35,3.74,0.008,4.1,2.63
1997-03-05,1997,3,5,64,80.0,0.139,20.285,36.786,222.8,0.0,0.0,24.4,3.48,0.008,4.7,1.75
1997-03-05,1997,3,5,64,100.0,0.17,20.252,36.778,222.3,0.0,0.0,20.61,3.67,0.011,4.9,1.27
1997-03-05,1997,3,5,64,120.0,0.17,19.907,36.715,216.0,0.36,0.0,16.4,3.22,0.009,3.8,0.56
1997-03-05,1997,3,5,64,140.0,0.065,19.386,36.641,210.0,1.22,0.04,14.65,2.44,0.005,3.2,0.16
1997-03-19,1997,3,19,78,1.0,0.053,21.0,36.867,219.0,0.0,0.0,20.74,3.28,0.008,4.2,3.73
1997-03-19,1997,3,19,78,20.0,0.06,20.824,36.86,219.2,0.0,0.04,26.74,3.86,0.008,4.4,4.79
1997-03-19,1997,3,19,78,40.0,0.069,20.813,36.859,219.2,0.0,0.0,24.38,3.6,0.017,4.5,4.04
1997-03-19,1997,3,19,78,60.0,0.078,20.809,36.859,219.2,0.0,0.0,23.63,3.6,0.009,3.8,3.14
1997-03-19,1997,3,19,78,80.0,0.095,20.125,36.737,219.0,0.0,0.0,21.86,3.6,0.015,5.0,3.88
1997-03-19,1997,3,19,78,100.0,0.238,19.918,36.725,197.5,0.69,0.0,23.7,4.32,0.009,3.5,2.07
1997-03-19,1997,3,19,78,120.0,0.124,19.563,36.684,207.8,0.85,0.0,18.07,3.14,0.007,3.3,0.27
1997-03-19,1997,3,19,78,140.0,0.065,19.312,36.665,203.8,1.41,0.05,13.35,2.36,0.005,2.7,0.05
1997-04-09,1997,4,9,99,1.0,0.122,20.5,36.888,221.0,0.0,0.0,27.42,3.97,0.009,4.1,8.57
1997-04-09,1997,4,9,99,20.0,0.125,20.536,36.914,221.1,0.0,0.0,29.53,5.05,0.013,4.1,8.17
1997-04-09,1997,4,9,99,40.0,0.139,20.477,36.908,221.0,0.0,0.0,29.87,4.31,0.01,3.8,7.12
1997-04-09,1997,4,9,99,80.0,0.192,20.374,36.895,220.8,0.0,0.0,27.98,4.24,0.01,4.7,2.53
1997-04-09,1997,4,9,99,100.0,0.215,20.344,36.888,220.8,0.0,0.0,24.75,4.37,0.01,3.9,0.87
1997-04-09,1997,4,9,99,120.0,0.192,20.316,36.881,220.6,0.0,0.0,28.61,4.44,0.01,2.9,0.24
1997-04-09,1997,4,9,99,140.0,0.204,20.277,36.87,220.4,0.0,0.0,20.1,3.97,0.009,3.6,0.06
1997-05-06,1997,5,6,126,1.0,0.063,20.822,36.864,222.0,0.0,0.0,25.97,4.69,0.014,5.1,2.62
1997-05-06,1997,5,6,126,20.0,0.069,20.715,36.86,222.0,0.0,0.0,27.66,4.24,0.012,5.6,4.93
1997-05-06,1997,5,6,126,40.0,0.083,20.54,36.867,222.5,0.0,0.0,28.83,3.61,0.017,6.3,5.61
1997-05-06,1997,5,6,126,60.0,0.091,20.376,36.878,222.5,0.0,0.0,26.18,3.73,0.017,6.8,3.93
1997-05-06,1997,5,6,126,80.0,0.181,20.229,36.882,220.8,0.0,0.0,37.16,5.06,0.014,6.9,2.74
1997-05-06,1997,5,6,126,100.0,0.17,20.166,36.874,218.1,0.15,0.0,27.02,3.16,0.013,5.3,1.98
1997-05-06,1997,5,6,126,120.0,0.124,20.128,36.865,217.8,0.21,0.0,20.26,3.41,0.01,5.2,0.56
1997-05-06,1997,5,6,126,140.0,0.056,19.878,36.811,218.4,0.28,0.0,12.11,1.96,0.01,4.9,0.08
1997-06-11,1997,6,11,162,1.0,0.05,23.205,36.589,215.7,0.0,0.0,45.71,5.72,0.014,5.6,2.56
1997-06-11,1997,6,11,162,20.0,0.061,22.955,36.592,215.4,0.0,0.0,33.5,4.8,0.014,6.6,7.13
1997-06-11,1997,6,11,162,40.0,0.069,22.34,36.648,220.4,0.0,0.0,37.58,5.45,0.013,5.6,6.49
1997-06-11,1997,6,11,162,60.0,0.134,20.311,36.749,224.7,0.0,0.0,30.53,4.61,0.021,6.9,5.8
1997-06-11,1997,6,11,162,80.0,0.249,19.608,36.7,212.9,0.0,0.0,28.68,4.54,0.017,5.6,6.97
1997-06-11,1997,6,11,162,100.0,0.158,19.212,36.673,208.9,1.14,0.0,18.9,3.5,0.011,2.9,1.33
1997-06-11,1997,6,11,162,120.0,0.042,18.892,36.638,205.2,2.01,0.07,7.35,1.55,0.012,2.1,0.1
1997-06-11,1997,6,11,162,140.0,0.069,18.596,36.603,214.1,1.98,0.07,9.71,1.88,0.007,4.0,0.01
1997-07-15,1997,7,15,196,1.0,0.028,28.023,36.567,203.1,0.0,0.0,26.27,3.28,0.006,5.0,2.75
1997-07-15,1997,7,15,196,20.0,0.033,25.195,36.615,212.0,0.0,0.0,17.75,2.09,0.007,4.6,4.64
1997-07-15,1997,7,15,196,40.0,0.047,21.662,36.668,228.6,0.0,0.0,39.74,4.8,0.012,6.0,4.43
1997-07-15,1997,7,15,196,60.0,0.078,20.7,36.721,226.5,0.0,0.0,35.45,4.8,0.011,5.8,4.56
1997-07-15,1997,7,15,196,80.0,0.125,19.983,36.798,220.3,0.0,0.0,28.95,4.26,0.011,6.3,5.96
1997-07-15,1997,7,15,196,100.0,0.215,19.335,36.691,213.7,0.37,0.0,30.66,4.94,0.01,5.1,2.46
1997-07-15,1997,7,15,196,120.0,0.087,19.119,36.671,208.9,1.36,0.0,19.82,2.57,0.008,3.1,0.62
1997-07-15,1997,7,15,196,140.0,0.06,18.958,36.653,209.9,1.67,0.06,16.53,2.23,0.004,2.2,0.15
1997-08-12,1997,8,12,224,1.0,0.033,28.428,36.843,197.8,0.0,0.0,29.31,3.62,0.009,3.6,4.91
1997-08-12,1997,8,12,224,20.0,0.03,28.199,36.893,199.7,0.0,0.0,29.21,3.29,0.006,4.6,3.72
1997-08-12,1997,8,12,224,40.0,0.04,24.078,36.985,226.5,0.0,0.0,31.02,3.75,0.01,5.0,3.05
1997-08-12,1997,8,12,224,60.0,0.054,22.453,36.846,226.9,0.0,0.0,30.83,4.14,0.009,4.5,3.07
1997-08-12,1997,8,12,224,80.0,0.083,21.602,36.915,232.7,0.0,0.0,30.03,3.88,0.01,6.7,2.25
1997-08-12,1997,8,12,224,100.0,0.122,20.806,36.876,221.7,0.0,0.0,28.44,3.62,0.01,2.6,1.3
1997-08-12,1997,8,12,224,120.0,0.147,20.386,36.835,218.1,0.0,0.0,27.53,4.08,0.008,2.5,0.86
1997-08-12,1997,8,12,224,140.0,0.08,19.711,36.753,212.3,0.06,0.0,19.38,2.96,0.008,4.0,0.28
1997-10-07,1997,10,7,280,1.0,0.052,26.599,36.406,201.5,0.0,0.0,33.74,3.96,0.007,4.4,3.92
1997-10-07,1997,10,7,280,20.0,0.044,26.571,36.406,200.7,0.0,0.0,30.44,3.96,0.007,4.9,0.99
1997-10-07,1997,10,7,280,40.0,0.074,21.836,36.857,235.3,0.0,0.0,42.09,4.73,0.01,6.3,3.79
1997-10-07,1997,10,7,280,60.0,0.113,21.3,36.851,228.1,0.0,0.0,50.46,7.22,0.009,5.6,3.35
1997-10-07,1997,10,7,280,80.0,0.134,20.154,36.817,220.6,0.0,0.0,29.39,4.35,0.008,4.9,2.65
1997-10-07,1997,10,7,280,100.0,0.104,19.756,36.776,215.2,0.0,0.0,24.13,3.82,0.008,3.2,1.79
1997-10-07,1997,10,7,280,120.0,0.03,19.459,36.744,210.6,0.51,0.0,20.3,3.24,0.007,2.4,0.61
1997-10-07,1997,10,7,280,140.0,0.03,19.291,36.722,210.4,0.99,0.0,18.32,3.36,0.005,2.4,0.17
1997-11-12,1997,11,12,316,1.0,0.078,24.158,36.599,209.1,0.0,0.0,26.16,4.14,0.006,4.8,4.85
1997-11-12,1997,11,12,316,20.0,0.068,23.909,36.595,209.2,0.0,0.0,15.05,2.43,0.005,5.6,2.71
1997-11-12,1997,11,12,316,40.0,0.082,23.884,36.588,209.3,0.0,0.0,28.32,5.17,0.005,4.9,3.76
1997-11-12,1997,11,12,316,60.0,0.119,23.73,36.531,210.3,0.0,0.0,27.76,4.55,0.006,5.0,4.75
1997-11-12,1997,11,12,316,80.0,0.327,21.748,36.783,211.4,0.45,0.0,29.82,5.51,0.01,4.7,2.44
1997-11-12,1997,11,12,316,100.0,0.127,20.993,36.762,213.6,0.15,0.0,17.57,3.46,0.007,3.1,0.51
1997-11-12,1997,11,12,316,120.0,0.059,19.938,36.742,204.9,0.42,0.0,10.6,2.02,0.004,2.3,0.2
1997-11-12,1997,11,12,316,140.0,0.027,19.299,36.683,198.8,1.02,0.0,27.83,5.17,0.002,2.1,0.07
1997-12-09,1997,12,9,343,1.0,0.213,22.061,36.526,212.9,0.0,0.0,22.69,3.47,0.01,5.1,10.81
1997-12-09,1997,12,9,343,20.0,0.241,22.036,36.536,212.9,0.0,0.0,24.24,3.92,0.01,4.9,10.37
1997-12-09,1997,12,9,343,40.0,0.269,22.039,36.524,212.3,0.0,0.0,22.37,3.47,0.01,4.8,6.45
1997-12-09,1997,12,9,343,60.0,0.256,22.046,36.536,212.3,0.0,0.0,20.52,3.72,0.012,4.4,2.73
1997-12-09,1997,12,9,343,80.0,0.256,22.045,36.535,212.4,0.0,0.0,26.07,4.74,0.01,5.9,0.85
1997-12-09,1997,12,9,343,100.0,0.198,22.049,36.525,211.9,0.0,0.0,20.32,3.47,0.01,5.3,0.29
1997-12-09,1997,12,9,343,120.0,0.046,20.31,36.663,203.0,1.04,0.05,38.53,2.7,0.006,3.3,0.11
1997-12-09,1997,12,9,343,140.0,0.025,19.618,36.661,203.0,1.04,0.05,13.31,1.62,0.003,2.3,0.03
2003-11-04,2003,11,4,308,1.0,0.134,25.141,36.383,205.4,0.0,0.0,19.95,4.91,0.009,4.3,5.8
2003-11-04,2003,11,4,308,20.0,0.118,25.162,36.38,204.7,0.0,0.0,24.76,5.95,0.013,5.2,6.14
2003-11-04,2003,11,4,308,40.0,0.115,25.153,36.385,204.9,0.0,0.04,18.22,4.98,0.01,5.8,4.73
2003-11-04,2003,11,4,308,60.0,0.082,25.144,36.385,207.0,0.0,0.04,18.67,5.17,0.01,4.1,3.46
2003-11-04,2003,11,4,308,80.0,0.47,23.874,36.621,197.1,0.46,0.05,28.2,7.25,0.006,4.0,4.37
2003-11-04,2003,11,4,308,100.0,0.064,22.167,36.697,191.1,1.48,0.07,9.29,3.22,0.007,2.7,0.74
2003-11-04,2003,11,4,308,120.0,0.055,20.978,36.686,198.2,1.51,0.09,8.88,3.28,0.004,2.3,0.21
2003-11-04,2003,11,4,308,140.0,0.017,20.187,36.662,196.3,1.92,0.11,8.65,3.08,0.003,2.0,-0.02
2003-12-02,2003,12,2,336,1.0,0.143,24.207,36.801,208.9,0.0,0.0,23.05,4.85,0.008,4.3,4.6
2003-12-02,2003,12,2,336,20.0,0.149,24.209,36.796,208.6,0.0,0.0,19.06,3.14,0.007,4.6,5.38
2003-12-02,2003,12,2,336,40.0,0.163,24.206,36.794,216.4,0.0,0.0,18.42,3.65,0.008,4.8,4.05
2003-12-02,2003,12,2,336,60.0,0.146,24.229,36.8,208.5,0.0,0.0,17.52,3.07,0.009,4.6,3.13
2003-12-02,2003,12,2,336,80.0,0.19,24.019,36.765,209.8,0.0,0.0,16.07,3.4,0.01,4.4,2.14
2003-12-02,2003,12,2,336,100.0,0.368,21.66,36.688,218.2,0.09,0.0,18.32,4.05,0.009,6.6,1.75
2003-12-02,2003,12,2,336,120.0,0.224,20.044,36.6,215.2,0.3,0.0,13.53,2.61,0.005,2.7,0.36
2003-12-02,2003,12,2,336,140.0,0.129,19.465,36.624,203.0,1.32,0.04,7.48,2.1,0.004,2.1,-0.17
2004-01-27,2004,1,27,27,20.0,0.373,20.337,36.694,220.1,0.1,0.0,27.11,5.29,0.016,3.6,14.52
2004-01-27,2004,1,27,27,40.0,0.348,20.305,36.693,219.8,0.1,0.0,20.91,5.29,0.017,4.2,8.31
2004-01-27,2004,1,27,27,60.0,0.291,20.301,36.693,219.5,0.11,0.0,25.01,4.37,0.017,3.9,3.09
2004-01-27,2004,1,27,27,80.0,0.331,20.296,36.693,220.1,0.15,0.0,26.92,5.78,0.018,3.3,0.97
2004-01-27,2004,1,27,27,100.0,0.283,20.276,36.693,218.8,0.17,0.0,21.12,4.58,0.013,3.9,0.12
2004-01-27,2004,1,27,27,120.0,0.214,20.199,36.687,216.5,0.3,0.0,19.6,3.27,0.013,3.5,-0.03
2004-01-27,2004,1,27,27,140.0,0.149,20.042,36.675,212.3,0.59,0.0,13.69,3.07,0.014,3.0,-0.18
2004-03-10,2004,3,10,70,1.0,0.185,20.039,36.73,224.4,0.0,0.03,41.15,6.67,0.017,3.1,8.61
2004-03-10,2004,3,10,70,20.0,0.185,20.192,36.742,226.0,0.0,0.0,49.1,7.45,0.013,3.8,1.34
2004-03-10,2004,3,10,70,40.0,0.214,20.159,36.738,224.5,0.0,0.0,44.55,6.41,0.013,3.8,2.24
2004-03-10,2004,3,10,70,60.0,0.214,20.069,36.724,224.0,0.0,0.0,40.85,6.99,0.014,4.0,1.21
2004-03-10,2004,3,10,70,80.0,0.253,19.723,36.673,223.9,0.0,0.0,39.18,7.26,0.017,4.3,0.45
2004-03-10,2004,3,10,70,100.0,0.107,19.856,36.698,223.0,0.34,0.0,22.6,3.88,0.02,4.2,0.35
2004-03-10,2004,3,10,70,120.0,0.146,19.683,36.666,222.9,0.35,0.0,28.59,5.11,0.01,3.8,0.16
2004-03-10,2004,3,10,70,140.0,0.039,19.647,36.659,222.4,0.38,0.0,16.97,3.29,0.007,3.2,0.12
2004-04-21,2004,4,21,112,140.0,0.646,19.472,36.696,221.3,0.24,0.0,9.29,2.43,0.015,3.6,0.18
2004-06-15,2004,6,15,167,1.0,0.074,24.417,36.741,210.8,0.0,0.0,32.8,4.42,0.012,5.0,5.74
2004-06-15,2004,6,15,167,20.0,0.052,24.257,36.624,213.7,0.0,0.0,34.2,4.65,0.014,4.9,5.94
2004-06-15,2004,6,15,167,40.0,0.056,22.568,36.818,222.3,0.0,0.0,30.94,4.31,0.011,6.2,5.86
2004-06-15,2004,6,15,167,60.0,0.142,20.484,36.731,228.5,0.0,0.0,29.94,4.76,0.015,6.5,3.81
2004-06-15,2004,6,15,167,80.0,0.257,20.193,36.723,232.2,0.0,0.0,27.72,4.76,0.014,5.9,2.65
2004-06-15,2004,6,15,167,120.0,0.122,19.352,36.661,210.7,1.23,0.0,20.6,2.5,0.009,2.9,1.37
2004-06-15,2004,6,15,167,140.0,0.041,19.042,36.639,211.4,1.8,0.07,12.66,2.04,0.016,3.2,0.63
2004-07-14,2004,7,14,196,1.0,0.391,27.135,36.655,202.0,0.0,0.0,26.49,3.86,0.011,4.8,0.7
2004-07-14,2004,7,14,196,20.0,0.373,25.45,36.773,208.8,0.0,0.0,36.91,6.09,0.012,5.2,4.95
2004-07-14,2004,7,14,196,40.0,0.348,23.198,36.815,227.5,0.0,0.0,40.06,5.25,0.01,5.3,3.03
2004-07-14,2004,7,14,196,60.0,0.291,21.477,36.786,226.8,0.0,0.0,40.53,5.65,0.012,5.2,1.46
2004-07-14,2004,7,14,196,80.0,0.321,20.651,36.733,221.5,0.0,0.0,38.08,4.98,0.014,5.6,2.23
2004-07-14,2004,7,14,196,100.0,0.275,19.651,36.674,212.0,0.2,0.0,33.8,5.03,0.014,4.9,1.23
2004-07-14,2004,7,14,196,120.0,0.214,19.671,36.674,215.7,0.0,0.0,22.45,3.12,0.014,3.6,1.15
2004-07-14,2004,7,14,196,140.0,0.149,19.29,36.635,212.5,0.45,0.0,21.77,3.18,0.014,3.2,0.39
2004-08-17,2004,8,17,230,1.0,0.042,28.48,36.845,204.5,0.0,0.0,24.57,3.74,0.011,4.4,3.44
2004-08-17,2004,8,17,230,20.0,0.045,27.475,36.911,205.4,0.0,0.0,24.74,4.13,0.009,4.8,4.35
2004-08-17,2004,8,17,230,40.0,0.05,27.109,36.915,203.7,0.0,0.0,17.36,3.12,0.011,4.3,4.91
2004-08-17,2004,8,17,230,60.0,0.093,24.413,36.922,223.8,0.0,0.0,25.81,3.91,0.011,3.6,2.0
2004-08-17,2004,8,17,230,80.0,0.157,23.107,36.838,228.1,0.0,0.0,29.69,4.13,0.013,6.2,3.66
2004-08-17,2004,8,17,230,100.0,0.237,21.354,36.802,219.3,0.0,0.0,20.94,4.13,0.01,6.2,2.47
2004-08-17,2004,8,17,230,120.0,0.343,20.791,36.776,215.6,0.0,0.0,17.81,3.35,0.01,4.8,1.95
2004-08-17,2004,8,17,230,140.0,0.08,20.116,36.699,212.6,0.09,0.0,18.75,3.3,0.008,3.5,0.65
2004-09-14,2004,9,14,258,1.0,0.0,28.109,36.496,201.7,0.0,0.0,29.69,0.0,0.006,4.9,5.22
2004-09-14,2004,9,14,258,20.0,0.046,28.049,36.537,199.0,0.0,0.0,28.46,2.77,0.008,5.7,5.33
2004-09-14,2004,9,14,258,40.0,0.082,24.499,36.659,226.5,0.0,0.0,36.54,3.95,0.008,7.6,5.04
2004-09-14,2004,9,14,258,60.0,0.06,22.346,36.635,227.0,0.0,0.0,34.21,4.56,0.008,7.2,3.7
2004-09-14,2004,9,14,258,80.0,0.196,20.396,36.661,230.1,0.0,0.0,35.95,4.95,0.008,6.3,2.96
2004-09-14,2004,9,14,258,100.0,0.224,19.507,36.636,210.3,0.96,0.0,27.93,3.66,0.008,4.8,2.47
2004-09-14,2004,9,14,258,120.0,0.142,19.141,36.618,207.8,1.45,0.04,18.86,1.76,0.008,2.7,0.59
2004-09-14,2004,9,14,258,140.0,0.077,18.888,36.609,204.0,2.42,0.09,16.37,0.91,0.008,2.6,0.12
2007-08-17,2007,8,17,229,1.0,0.059,27.618,36.416,207.6,0.0,0.0,21.26,4.79,0.005,4.7,4.28
2007-08-17,2007,8,17,229,100.0,0.175,19.497,36.681,209.8,0.06,0.0,20.05,4.84,0.007,5.0,0.79
2007-08-17,2007,8,17,229,120.0,0.156,19.303,36.669,202.8,1.12,0.0,13.68,4.09,0.008,4.1,1.15
2007-08-17,2007,8,17,229,140.0,0.078,19.012,36.652,205.4,2.09,0.05,9.05,3.86,0.004,3.0,0.09
2007-08-17,2007,8,17,229,20.0,0.029,25.687,36.613,205.0,0.0,0.0,26.54,4.85,0.006,5.3,5.32
2007-08-17,2007,8,17,229,40.0,0.02,22.251,36.764,229.3,0.0,0.0,25.33,5.02,0.009,6.2,3.38
2007-08-17,2007,8,17,229,60.0,0.068,20.875,36.741,233.2,0.0,0.0,26.94,5.98,0.009,9.2,3.21
2007-08-17,2007,8,17,229,80.0,0.156,20.137,36.736,220.7,0.0,0.0,26.43,5.58,0.008,5.1,2.41
2007-09-08,2007,9,8,251,5.0,0.078,26.778,36.332,202.4,0.0,0.04,20.17,5.24,0.003,6.2,7.09
2007-09-08,2007,9,8,251,19.5,0.078,26.784,36.332,201.6,0.0,0.0,25.16,6.58,0.01,5.2,6.77
2007-09-08,2007,9,8,251,40.1,0.127,25.569,36.523,207.5,0.0,0.0,24.86,6.97,0.011,5.5,8.18
2007-09-08,2007,9,8,251,60.1,0.195,22.77,36.682,210.3,0.0,0.0,29.79,7.4,0.01,6.0,6.74
2007-09-08,2007,9,8,251,80.5,0.234,21.727,36.719,229.5,0.0,0.0,19.57,6.24,0.014,4.9,2.67
2007-09-08,2007,9,8,251,101.3,0.175,20.435,36.696,219.1,0.08,0.0,19.28,5.9,0.008,4.3,1.37
2007-09-08,2007,9,8,251,121.1,0.088,19.751,36.665,196.5,2.37,0.09,10.66,4.45,0.005,2.9,0.3
2007-09-08,2007,9,8,251,139.8,0.058,19.314,36.674,204.5,1.67,0.07,10.05,4.17,0.003,3.6,0.12
2007-10-06,2007,10,6,279,1.0,0.049,26.953,36.466,201.9,0.0,0.0,21.58,4.66,0.006,5.1,5.63
2007-10-06,2007,10,6,279,40.0,0.049,26.711,36.458,203.6,0.0,0.0,21.35,4.88,0.002,5.2,5.08
2007-10-06,2007,10,6,279,60.0,0.127,23.57,36.666,217.2,0.0,0.0,26.12,6.15,0.011,6.5,6.06
2007-10-06,2007,10,6,279,80.0,0.205,22.292,36.701,215.6,0.0,0.0,24.92,6.5,0.009,4.9,0.6
2007-10-06,2007,10,6,279,100.0,0.205,20.591,36.692,207.8,0.31,0.0,17.87,4.48,0.013,4.3,0.46
2007-10-06,2007,10,6,279,120.0,0.068,20.105,36.698,200.8,1.53,0.04,10.22,3.61,0.004,2.7,0.39
2007-10-06,2007,10,6,279,140.0,0.039,19.471,36.683,195.4,2.52,0.09,9.17,3.27,0.003,2.4,0.12
2007-11-14,2007,11,14,318,1.0,0.117,24.21,36.484,208.0,0.0,0.0,20.14,4.0,0.008,4.7,5.13
2007-11-14,2007,11,14,318,20.0,0.117,24.207,36.489,206.4,0.0,0.0,19.76,4.06,0.008,5.1,5.6
2007-11-14,2007,11,14,318,40.0,0.098,24.241,36.483,208.2,0.0,0.0,13.5,3.13,0.007,4.9,4.15
2007-11-14,2007,11,14,318,60.0,0.195,24.017,36.496,206.9,0.0,0.0,23.84,5.03,0.01,4.1,2.2
2007-11-14,2007,11,14,318,80.0,0.205,23.002,36.72,196.4,0.16,0.0,21.45,4.22,0.007,2.7,1.96
2007-11-14,2007,11,14,318,100.0,0.068,21.736,36.759,198.6,1.22,0.04,11.31,3.07,0.004,2.5,0.3
2007-11-14,2007,11,14,318,120.0,0.029,19.771,36.671,200.2,1.58,0.06,11.2,3.19,0.004,2.4,0.06
2007-11-14,2007,11,14,318,140.0,0.01,19.87,36.69,188.9,1.4,0.06,6.31,2.1,0.002,1.3,0.06
2007-12-06,2007,12,6,340,80.0,0.253,22.74,36.612,211.1,0.17,0.0,21.32,5.65,0.014,4.9,0.65
2007-12-06,2007,12,6,340,100.0,0.088,20.005,36.67,203.0,1.01,0.04,11.98,3.91,0.006,3.2,0.2
2007-12-06,2007,12,6,340,120.0,0.049,19.363,36.656,197.9,1.96,0.06,4.21,2.27,0.004,2.6,0.02
2007-12-06,2007,12,6,340,140.0,0.019,19.077,36.644,198.2,2.52,0.09,4.62,2.62,0.004,2.0,0.14
2007-12-06,2007,12,6,340,1.0,0.107,22.741,36.627,213.6,0.0,0.0,16.34,4.26,0.009,5.3,4.82
2007-12-06,2007,12,6,340,20.0,0.059,22.747,36.619,213.2,0.0,0.0,16.41,4.89,0.009,5.3,4.68
2007-12-06,2007,12,6,340,40.0,0.117,22.747,36.615,213.2,0.0,0.0,16.78,5.01,0.011,6.7,3.37
2007-12-06,2007,12,6,340,60.0,0.127,22.705,36.61,213.1,0.0,0.0,8.22,2.53,0.008,5.0,1.75
2008-01-17,2008,1,17,17,4.2,0.127,20.707,36.6,219.7,0.23,0.0,17.2,0.0,0.013,6.9,13.61
2008-01-17,2008,1,17,17,19.9,0.175,20.721,36.6,218.8,0.23,0.0,19.43,0.7,0.013,6.5,11.45
2008-01-17,2008,1,17,17,40.0,0.166,20.73,36.6,218.5,0.23,0.0,26.58,1.61,0.013,5.8,5.86
2008-01-17,2008,1,17,17,61.3,0.175,20.718,36.599,218.3,0.22,0.0,16.31,0.0,0.013,5.5,2.09
2008-01-17,2008,1,17,17,79.9,0.146,20.723,36.599,217.8,0.24,0.0,22.44,2.0,0.015,4.1,0.42
2008-01-17,2008,1,17,17,102.2,0.136,20.728,36.598,217.6,0.26,0.0,8.81,0.0,0.011,3.8,0.1
2008-01-17,2008,1,17,17,120.0,0.058,20.666,36.586,214.7,0.54,0.0,15.77,0.89,0.01,3.6,-0.01
2008-01-17,2008,1,17,17,141.3,0.01,20.141,36.627,201.2,1.61,0.06,8.4,0.95,0.004,3.0,-0.03
2008-02-12,2008,2,12,43,5.5,0.088,20.651,36.694,220.8,0.0,0.0,20.19,4.35,0.011,4.2,5.18
2008-02-12,2008,2,12,43,19.7,0.078,20.653,36.693,220.6,0.0,0.0,23.03,5.59,0.01,3.5,5.99
2008-02-12,2008,2,12,43,39.4,0.097,20.724,36.723,220.6,0.0,0.0,19.51,5.53,0.009,3.6,4.83
2008-02-12,2008,2,12,43,60.1,0.195,20.624,36.689,220.9,0.0,0.0,17.93,4.35,0.011,4.0,2.58
2008-02-12,2008,2,12,43,80.4,0.195,20.554,36.682,220.8,0.0,0.0,17.93,4.35,0.011,4.0,1.45
2008-02-12,2008,2,12,43,99.2,0.156,20.349,36.654,218.4,0.11,0.0,17.8,4.74,0.009,4.3,0.72
2008-02-12,2008,2,12,43,119.5,0.088,19.431,36.64,210.1,0.68,0.0,15.85,3.84,0.009,2.7,0.32
2008-02-12,2008,2,12,43,139.6,0.039,18.889,36.624,195.2,2.14,0.04,6.79,2.54,0.005,2.5,-0.13
2008-03-13,2008,3,13,73,4.7,0.058,20.384,36.706,221.2,0.0,0.0,35.0,6.47,0.008,5.6,4.19
2008-03-13,2008,3,13,73,19.9,0.058,20.385,36.706,222.0,0.0,0.0,32.82,3.71,0.009,4.9,4.81
2008-03-13,2008,3,13,73,39.8,0.068,20.383,36.706,222.9,0.0,0.0,24.26,4.31,0.008,4.4,3.35
2008-03-13,2008,3,13,73,59.7,0.088,20.386,36.706,223.8,0.0,0.0,20.55,4.25,0.011,4.5,2.65
2008-03-13,2008,3,13,73,81.1,0.097,20.391,36.706,224.6,0.0,0.0,20.48,3.98,0.009,4.0,1.41
2008-03-13,2008,3,13,73,99.1,0.195,19.71,36.649,224.1,0.0,0.0,14.13,1.77,0.012,4.0,3.35
2008-03-13,2008,3,13,73,121.5,0.185,19.292,36.615,217.0,0.65,0.0,22.04,3.55,0.008,3.4,0.25
2008-03-13,2008,3,13,73,139.4,0.049,19.087,36.62,211.6,1.42,0.0,14.09,2.01,0.005,2.9,0.14
2008-04-15,2008,4,15,106,4.9,0.039,21.376,36.776,219.1,0.0,0.0,18.88,4.0,0.006,4.8,2.61
2008-04-15,2008,4,15,106,19.9,0.039,21.383,36.777,219.3,0.0,0.0,19.25,4.88,0.006,4.2,1.84
2008-04-15,2008,4,15,106,36.9,0.058,21.059,36.758,220.1,0.0,0.0,19.72,5.71,0.008,4.5,0.61
2008-04-15,2008,4,15,106,60.9,0.049,20.692,36.73,220.8,0.0,0.0,22.57,5.65,0.009,4.1,1.12
2008-04-15,2008,4,15,106,78.8,0.117,20.44,36.711,219.9,0.0,0.0,18.24,4.6,0.007,4.4,0.66
2008-04-15,2008,4,15,106,98.4,0.156,20.302,36.717,226.1,0.0,0.0,34.57,6.82,0.011,4.6,0.55
2008-05-30,2008,5,30,151,21.8,0.029,20.969,36.567,222.0,0.0,0.0,35.86,1.08,0.01,5.3,9.46
2008-05-30,2008,5,30,151,1.0,0.029,21.04,36.501,222.0,0.0,0.0,31.47,5.14,0.011,4.6,6.73
2008-05-30,2008,5,30,151,41.1,0.068,20.37,36.602,224.8,0.0,0.0,36.56,0.65,0.01,3.9,4.17
