yymmdd,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,PP
2004-08-17,230.0,120.0,0.343,20.791,36.776,215.6,0.0,0.0,17.81,3.35,0.01,58.8,3.8,68.0,4.8,1.95
2004-08-17,230.0,140.0,0.08,20.116,36.727,212.6,0.09,0.0,18.75,3.3,0.008,57.9,4.9,62.0,3.5,0.65
2004-09-14,258.0,1.0,0.0,28.109,36.618,201.7,0.0,0.0,29.69,0.0,0.006,66.8,4.2,53.0,4.9,5.22
2004-09-14,258.0,20.0,0.046,28.049,36.537,199.0,0.0,0.0,28.46,2.77,0.008,67.2,4.0,78.0,5.7,5.33
2004-09-14,258.0,40.0,0.082,24.499,36.657,226.5,0.0,0.0,36.54,3.95,0.008,65.6,4.1,75.0,7.6,5.04
2004-09-14,258.0,60.0,0.06,22.346,36.653,227.0,0.0,0.0,34.21,4.56,0.008,62.0,4.5,87.0,7.2,3.7
2004-09-14,258.0,80.0,0.196,20.396,36.653,230.1,0.0,0.0,35.95,4.95,0.008,60.6,4.0,68.0,6.3,2.96
2004-09-14,258.0,100.0,0.224,19.507,36.647,210.3,0.96,0.0,27.93,3.66,0.008,59.0,4.5,67.0,4.8,2.47
2004-09-14,258.0,120.0,0.142,19.141,36.623,207.8,1.45,0.04,18.86,1.76,0.008,57.5,5.2,117.0,2.7,0.59
2004-09-14,258.0,140.0,0.077,18.888,36.607,204.0,2.42,0.09,16.37,0.91,0.008,55.6,5.8,123.0,2.6,0.12
2004-10-13,287.0,1.0,0.079,25.761,36.624,205.8,4.26,0.2,31.62,3.66,0.006,66.5,4.6,#N/A,4.4,0.64
2004-10-13,287.0,20.0,0.074,25.752,36.619,209.6,4.26,0.2,32.28,4.68,0.007,65.6,4.7,#N/A,4.2,0.22
2004-10-13,287.0,40.0,0.063,25.757,36.62,206.0,4.26,0.2,27.16,4.34,0.008,65.2,4.5,#N/A,4.6,0.46
2004-10-13,287.0,60.0,0.158,22.677,36.654,232.7,4.26,0.2,40.51,6.08,0.01,64.9,4.8,#N/A,5.2,0.61
2004-10-13,287.0,80.0,0.185,21.041,36.654,224.2,4.26,0.2,36.37,5.63,0.011,62.2,4.9,#N/A,5.4,0.47
2004-10-13,287.0,100.0,0.324,19.706,36.633,222.5,4.26,0.2,29.65,4.68,0.008,59.6,4.4,#N/A,5.0,0.13
2004-10-13,287.0,120.0,0.29,19.49,36.639,206.7,4.26,0.2,29.33,4.39,0.003,57.5,4.9,#N/A,2.4,0.13
2004-10-13,287.0,140.0,0.093,19.104,36.622,204.9,4.26,0.2,19.61,2.99,0.002,55.5,5.8,#N/A,2.7,0.22
2004-11-12,317.0,1.0,-999.0,23.294,36.669,210.8,#N/A,#N/A,21.05,4.32,0.009,66.7,4.6,71.0,5.1,5.27
2004-11-12,317.0,20.0,-999.0,23.164,36.699,210.7,#N/A,#N/A,21.67,4.38,0.007,66.1,4.4,58.0,6.2,0.34
2004-11-12,317.0,40.0,-999.0,23.164,36.707,210.5,#N/A,#N/A,21.12,4.66,0.009,66.1,4.3,72.0,5.6,4.03
2004-11-12,317.0,60.0,-999.0,23.285,36.673,212.7,#N/A,#N/A,18.69,4.03,0.007,64.2,4.6,69.0,6.4,2.55
2004-11-12,317.0,80.0,-999.0,21.428,36.699,217.2,#N/A,#N/A,20.78,4.54,0.017,62.1,4.2,81.0,5.4,0.76
2004-11-12,317.0,100.0,-999.0,20.626,36.713,201.5,#N/A,#N/A,20.56,4.09,0.007,59.9,4.7,121.0,4.4,-0.05
2004-11-12,317.0,120.0,-999.0,19.862,36.653,212.7,#N/A,#N/A,11.3,2.6,0.004,58.6,4.4,121.0,3.9,-0.08
2004-11-12,317.0,140.0,-999.0,19.508,36.649,203.3,#N/A,#N/A,13.01,3.0,0.004,57.3,4.7,130.0,3.6,0.02
2004-12-08,343.0,1.0,-999.0,23.013,36.756,211.6,0.0,0.0,23.64,4.6,0.008,67.2,3.9,49.0,5.2,0.44
2004-12-08,343.0,20.0,-999.0,22.991,36.767,212.8,0.0,0.0,25.63,4.31,0.007,67.0,3.8,67.0,5.4,3.96
2004-12-08,343.0,40.0,-999.0,22.993,36.807,211.5,0.0,0.0,21.17,3.84,0.009,66.4,3.9,73.0,3.8,0.47
2004-12-08,343.0,60.0,-999.0,22.776,36.79,212.4,0.0,0.0,20.28,3.78,0.011,64.8,4.3,73.0,2.8,0.37
2004-12-08,343.0,80.0,-999.0,22.316,36.717,208.7,0.0,0.0,26.76,4.19,0.01,63.0,4.0,73.0,5.4,1.09
2004-12-08,343.0,100.0,-999.0,21.983,36.726,212.9,0.0,0.0,23.38,4.84,0.009,61.3,3.8,79.0,3.9,1.66
2004-12-08,343.0,120.0,-999.0,20.236,36.705,201.2,0.7,0.0,14.9,2.44,0.009,59.3,4.2,102.0,2.6,0.3
2004-12-08,343.0,140.0,-999.0,19.555,36.667,200.9,1.56,0.04,13.38,2.14,0.004,57.7,4.4,85.0,2.1,0.1
2005-01-27,27.0,1.0,-999.0,20.928,36.886,216.1,0.0,0.0,28.01,6.13,0.01,63.9,4.4,#N/A,0.0,1.89
2005-01-27,27.0,20.0,-999.0,20.943,36.886,215.9,0.0,0.0,22.67,5.01,0.009,63.5,3.7,#N/A,3.6,1.08
2005-01-27,27.0,40.0,-999.0,20.928,36.886,215.7,0.0,0.0,27.17,6.13,0.01,64.4,4.1,#N/A,3.1,5.3
2005-01-27,27.0,60.0,-999.0,20.943,36.835,216.7,0.0,0.0,18.77,5.89,0.008,63.1,4.0,#N/A,3.9,2.74
2005-01-27,27.0,80.0,-999.0,20.935,36.886,215.8,0.0,0.0,23.58,5.95,0.013,62.9,3.9,#N/A,4.1,0.99
2005-01-27,27.0,100.0,-999.0,20.939,36.887,215.7,0.0,0.0,22.2,5.72,0.01,63.0,4.4,#N/A,4.9,0.23
2005-01-27,27.0,120.0,-999.0,20.941,36.884,217.9,0.0,0.0,23.92,6.19,0.008,63.0,4.4,#N/A,4.6,0.13
2005-01-27,27.0,140.0,-999.0,20.938,36.886,215.7,0.0,0.0,23.28,5.72,0.009,62.2,4.8,#N/A,3.7,0.01
2005-02-08,39.0,1.0,-999.0,20.265,36.743,218.0,0.12,0.0,21.91,6.24,#N/A,#N/A,#N/A,#N/A,6.2,2.17
2005-02-08,39.0,20.0,-999.0,20.306,36.743,217.1,0.13,0.0,27.34,8.42,#N/A,#N/A,#N/A,#N/A,6.4,12.8
2005-02-08,39.0,40.0,-999.0,20.261,36.748,217.9,0.14,0.0,26.04,9.24,#N/A,#N/A,#N/A,#N/A,4.7,7.21
2005-02-08,39.0,60.0,-999.0,20.266,36.746,217.9,0.13,0.0,21.82,9.0,#N/A,#N/A,#N/A,#N/A,6.6,1.09
2005-02-08,39.0,80.0,-999.0,20.285,36.704,210.9,0.99,0.0,23.12,9.64,#N/A,#N/A,#N/A,#N/A,6.6,1.71
2005-02-08,39.0,100.0,-999.0,20.351,36.756,217.3,0.17,0.0,18.52,10.4,#N/A,#N/A,#N/A,#N/A,5.8,0.53
2005-02-08,39.0,120.0,-999.0,20.288,36.764,216.7,0.2,0.0,13.66,12.93,#N/A,#N/A,#N/A,#N/A,5.1,0.1
2005-02-08,39.0,140.0,-999.0,20.283,36.769,216.2,0.21,0.0,12.88,14.56,#N/A,#N/A,#N/A,#N/A,4.1,0.16
2005-02-24,55.0,1.0,-999.0,19.799,36.761,220.3,0.26,0.0,25.06,5.13,0.014,64.3,4.7,65.0,6.3,10.54
2005-02-24,55.0,20.0,-999.0,19.698,36.761,219.5,0.23,0.0,29.6,5.89,0.013,61.4,4.4,64.0,6.5,17.05
2005-02-24,55.0,40.0,-999.0,19.712,36.757,220.1,0.26,0.0,30.53,5.19,0.015,61.3,4.5,55.0,4.8,11.35
2005-02-24,55.0,60.0,-999.0,19.699,36.76,220.1,0.23,0.0,33.23,6.88,0.015,61.5,4.6,43.0,6.0,0.53
2005-02-24,55.0,80.0,-999.0,19.7,36.763,219.4,0.24,0.0,24.46,4.9,0.015,61.1,4.0,67.0,4.4,1.9
2005-02-24,55.0,100.0,-999.0,19.705,36.761,219.8,0.26,0.0,20.81,4.43,0.014,62.0,4.2,52.0,6.1,0.5
2005-02-24,55.0,120.0,-999.0,19.707,36.759,219.5,0.27,0.0,21.84,4.43,0.012,62.0,4.4,66.0,4.1,0.15
2005-02-24,55.0,140.0,-999.0,19.721,36.758,219.2,0.28,0.0,20.4,3.73,0.013,62.1,4.7,57.0,6.9,0.05
2005-03-08,67.0,1.0,-999.0,19.308,36.72,219.6,0.69,0.0,20.82,5.32,#N/A,#N/A,#N/A,#N/A,5.9,17.31
2005-03-08,67.0,20.0,-999.0,19.314,36.719,219.2,0.7,0.0,17.07,4.97,#N/A,#N/A,#N/A,#N/A,4.4,18.45
2005-03-08,67.0,40.0,-999.0,19.301,36.72,220.3,0.71,0.0,19.4,5.43,#N/A,#N/A,#N/A,#N/A,5.5,11.47
2005-03-08,67.0,60.0,-999.0,19.302,36.719,218.9,0.7,0.0,14.18,4.14,#N/A,#N/A,#N/A,#N/A,5.2,5.08
2005-03-08,67.0,80.0,-999.0,19.308,36.72,219.0,0.69,0.0,16.01,5.08,#N/A,#N/A,#N/A,#N/A,6.4,2.26
2005-03-08,67.0,100.0,-999.0,19.307,36.719,218.8,0.72,0.0,19.38,5.32,#N/A,#N/A,#N/A,#N/A,6.2,0.87
2005-03-08,67.0,120.0,-999.0,19.311,36.721,218.7,0.74,0.0,36.33,5.03,#N/A,#N/A,#N/A,#N/A,6.1,0.25
2005-03-08,67.0,140.0,-999.0,19.318,36.72,218.9,0.7,0.0,20.76,4.73,#N/A,#N/A,#N/A,#N/A,6.1,0.02
2005-03-21,80.0,1.0,-999.0,19.484,36.738,223.5,0.23,0.0,29.33,6.2,0.02,60.4,4.1,#N/A,7.9,14.18
2005-03-21,80.0,20.0,-999.0,19.46,36.758,222.7,0.23,0.0,35.88,6.67,0.016,60.1,4.2,#N/A,7.9,15.64
2005-03-21,80.0,40.0,-999.0,19.505,36.754,222.4,0.22,0.0,46.28,10.44,0.019,59.0,4.4,#N/A,6.7,10.44
2005-03-21,80.0,60.0,-999.0,19.506,36.753,220.6,0.23,0.0,27.79,6.38,0.018,60.9,4.5,#N/A,8.2,5.38
2005-03-21,80.0,80.0,-999.0,19.411,36.737,222.3,0.26,0.0,26.01,5.73,0.016,59.6,4.4,#N/A,9.1,1.95
2005-03-21,80.0,100.0,-999.0,19.38,36.729,221.8,0.46,0.0,21.53,5.56,0.014,59.0,4.3,#N/A,8.9,0.67
2005-03-21,80.0,120.0,-999.0,19.358,36.734,222.3,0.29,0.0,31.61,7.85,0.011,58.9,4.5,#N/A,8.4,0.23
2005-03-21,80.0,140.0,-999.0,19.353,36.723,222.3,0.45,0.0,26.35,6.32,0.013,58.2,4.7,#N/A,7.5,0.16
2005-04-06,96.0,1.0,-999.0,20.139,36.818,222.6,0.0,0.0,42.39,7.21,#N/A,#N/A,#N/A,#N/A,6.6,7.15
2005-04-06,96.0,20.0,-999.0,20.054,36.82,223.0,0.0,0.0,33.21,5.93,#N/A,#N/A,#N/A,#N/A,7.0,8.25
2005-04-06,96.0,40.0,-999.0,20.047,36.819,222.5,0.0,0.0,40.73,7.26,#N/A,#N/A,#N/A,#N/A,7.0,6.47
2005-04-06,96.0,60.0,-999.0,19.983,36.808,222.4,0.07,0.0,29.94,6.21,#N/A,#N/A,#N/A,#N/A,7.3,5.71
2005-04-06,96.0,80.0,-999.0,19.905,36.79,219.1,0.3,0.0,21.65,4.66,#N/A,#N/A,#N/A,#N/A,5.6,2.63
2005-04-06,96.0,100.0,-999.0,19.806,36.785,217.3,0.45,0.0,14.43,2.4,#N/A,#N/A,#N/A,#N/A,4.9,1.01
2005-04-06,96.0,120.0,-999.0,19.778,36.782,216.7,0.51,0.0,18.69,1.93,#N/A,#N/A,#N/A,#N/A,4.0,0.22
2005-04-06,96.0,140.0,-999.0,19.618,36.781,216.2,0.6,0.0,12.11,1.41,#N/A,#N/A,#N/A,#N/A,4.9,0.26
2005-04-19,109.0,1.0,-999.0,19.81,36.669,231.5,0.0,0.0,56.48,8.13,0.013,63.7,4.7,47.0,9.5,16.09
2005-04-19,109.0,20.0,-999.0,19.851,36.661,232.3,0.0,0.0,58.9,7.61,0.016,63.2,3.7,98.0,9.3,14.12
2005-04-19,109.0,40.0,-999.0,19.406,36.684,236.0,0.0,0.0,52.17,8.94,0.024,62.7,4.2,59.0,6.2,8.9
2005-04-19,109.0,60.0,-999.0,19.164,36.691,216.2,1.06,0.03,23.87,4.71,0.009,61.6,4.6,80.0,7.2,7.65
2005-04-19,109.0,80.0,-999.0,18.934,36.668,221.7,0.82,0.0,23.45,5.46,0.015,60.9,4.7,68.0,6.5,4.51
2005-04-19,109.0,100.0,-999.0,19.342,36.725,214.0,1.07,0.04,12.88,3.91,0.009,59.9,5.0,98.0,6.0,1.0
2005-04-19,109.0,120.0,-999.0,18.708,36.648,216.2,1.82,0.08,53.24,7.78,0.01,59.1,5.6,121.0,4.4,0.21
2005-04-19,109.0,140.0,-999.0,18.726,36.655,216.6,1.89,0.08,20.69,2.16,0.007,58.5,5.4,118.0,4.9,0.08
2005-05-17,137.0,1.0,-999.0,21.776,36.801,221.8,0.0,0.0,25.21,4.69,0.01,66.0,4.1,36.0,5.2,7.57
2005-05-17,137.0,20.0,-999.0,21.47,36.785,223.9,0.0,0.0,28.58,4.18,0.014,65.9,4.4,21.0,7.3,7.81
2005-05-17,137.0,40.0,-999.0,20.424,36.746,226.5,0.0,0.0,30.48,5.37,0.012,65.4,4.5,21.0,7.9,5.79
2005-05-17,137.0,60.0,-999.0,19.81,36.746,224.2,0.0,0.0,37.04,7.4,0.015,64.4,4.5,68.0,5.6,6.26
2005-05-17,137.0,80.0,-999.0,19.524,36.732,221.0,0.19,0.0,39.23,7.97,0.021,63.9,4.9,68.0,7.7,0.97
2005-05-17,137.0,100.0,-999.0,19.282,36.717,214.5,0.99,0.03,22.87,4.58,0.015,59.2,5.2,96.0,4.3,0.22
2005-05-17,137.0,120.0,-999.0,19.182,36.688,213.8,1.4,0.05,16.3,3.67,0.009,58.5,5.4,96.0,2.9,0.16
2005-05-17,137.0,140.0,-999.0,19.037,36.679,213.0,1.8,0.06,13.64,2.88,0.006,56.6,5.5,108.0,2.0,0.18
2005-06-14,165.0,1.0,-999.0,24.64,36.767,212.2,0.0,0.0,25.23,4.81,0.008,67.7,5.1,71.0,4.2,0.55
2005-06-14,165.0,20.0,-999.0,23.833,36.759,214.3,0.0,0.0,32.07,5.03,0.011,67.7,4.5,93.0,4.0,0.96
2005-06-14,165.0,40.0,-999.0,21.443,36.808,226.9,0.0,0.0,30.59,5.65,0.014,66.4,5.0,105.0,7.1,1.19
2005-06-14,165.0,60.0,-999.0,20.332,36.781,228.3,0.0,0.0,26.71,4.52,0.01,64.9,4.5,81.0,5.6,4.63
2005-06-14,165.0,80.0,-999.0,19.977,36.775,225.3,0.0,0.0,28.28,5.09,0.011,62.9,4.5,83.0,5.8,5.05
2005-06-14,165.0,100.0,-999.0,19.607,36.738,220.9,0.05,0.0,27.29,6.32,0.01,60.5,4.6,53.0,6.1,4.26
2005-06-14,165.0,120.0,-999.0,19.372,36.709,213.3,0.88,0.04,20.43,3.79,0.008,58.6,4.8,91.0,3.8,1.01
2005-06-14,165.0,140.0,-999.0,19.254,36.706,214.6,1.26,0.05,15.39,3.51,0.006,57.1,4.9,123.0,1.7,0.34
2005-07-19,200.0,1.0,-999.0,28.281,36.668,200.8,0.0,0.0,18.38,5.31,0.003,66.9,3.9,39.0,5.6,0.56
2005-07-19,200.0,20.0,-999.0,26.663,36.954,210.0,0.0,0.0,21.42,6.04,0.003,66.7,4.1,45.0,5.5,1.72
2005-07-19,200.0,40.0,-999.0,22.684,36.655,232.0,0.0,0.0,26.44,6.37,0.011,65.4,4.3,72.0,12.2,1.58
2005-07-19,200.0,60.0,-999.0,20.816,36.712,237.9,0.0,0.0,28.46,7.04,0.011,62.6,4.4,93.0,5.1,3.13
2005-07-19,200.0,80.0,-999.0,19.904,36.729,227.3,0.1,0.0,25.72,7.16,0.009,61.0,4.0,95.0,8.3,3.74
2005-07-19,200.0,100.0,-999.0,19.879,36.721,217.7,0.62,0.0,19.27,5.68,0.01,59.9,4.3,102.0,5.3,2.79
2005-07-19,200.0,120.0,-999.0,19.462,36.663,214.7,0.9,0.0,12.34,4.95,0.011,59.0,4.5,114.0,7.5,1.34
2005-07-19,200.0,140.0,-999.0,19.005,36.667,211.4,2.04,0.04,9.98,3.99,0.005,58.1,5.6,141.0,3.6,0.51
2005-08-09,221.0,1.0,-999.0,26.856,36.705,203.5,0.0,0.0,24.76,5.53,0.009,67.5,5.8,33.0,1.1,1.01
2005-08-09,221.0,20.0,-999.0,26.683,36.697,205.1,0.0,0.0,21.22,4.51,0.01,66.9,6.0,58.0,6.0,1.86
2005-08-09,221.0,40.0,-999.0,21.459,36.74,238.8,0.0,0.0,29.64,5.58,0.015,65.8,5.8,71.0,6.8,1.77
2005-08-09,221.0,60.0,-999.0,20.178,36.705,229.3,0.0,0.0,22.65,5.01,0.012,63.8,6.1,53.0,7.3,3.5
2005-08-09,221.0,80.0,-999.0,19.498,36.691,223.5,0.0,0.0,22.83,4.89,0.018,61.7,5.0,66.0,6.7,3.13
2005-08-09,221.0,100.0,-999.0,19.156,36.668,216.1,0.3,0.0,19.22,4.67,0.007,60.1,6.5,73.0,5.5,3.94
2005-08-09,221.0,120.0,-999.0,19.034,36.665,212.0,1.31,0.03,14.85,3.82,0.009,58.5,4.9,91.0,3.2,0.95
2005-08-09,221.0,140.0,-999.0,18.982,36.663,213.4,1.58,0.06,6.92,2.36,0.004,57.4,5.3,97.0,2.3,0.44
2005-09-06,249.0,1.0,-999.0,27.981,36.329,200.1,0.0,0.0,20.9,2.53,0.009,67.5,4.8,#N/A,2.9,7.05
2005-09-06,249.0,20.0,-999.0,27.604,36.325,203.6,0.0,0.0,24.57,3.35,0.012,67.4,4.9,#N/A,5.5,4.94
2005-09-06,249.0,40.0,-999.0,23.673,36.676,232.9,0.0,0.0,24.98,3.73,0.014,65.1,5.2,#N/A,6.5,6.03
2005-09-06,249.0,60.0,-999.0,21.764,36.726,239.9,0.0,0.0,23.39,3.68,0.014,64.2,4.2,#N/A,6.5,4.09
2005-09-06,249.0,80.0,-999.0,20.324,36.72,229.7,0.0,0.0,27.89,4.33,0.009,62.5,5.1,#N/A,5.8,3.05
2005-09-06,249.0,100.0,-999.0,19.758,36.689,219.5,0.09,0.0,22.5,2.41,0.012,61.0,4.3,#N/A,3.7,1.14
2005-09-06,249.0,120.0,-999.0,19.307,36.688,208.7,0.91,0.0,17.86,2.8,0.008,59.8,5.0,#N/A,3.3,0.43
2005-09-06,249.0,140.0,-999.0,19.008,36.667,206.2,2.03,0.07,12.19,1.53,0.005,58.5,5.7,#N/A,3.2,0.26
2005-10-11,284.0,1.0,-999.0,26.056,36.672,204.7,0.0,0.0,14.88,4.21,0.007,67.1,4.0,50.0,4.9,4.53
2005-10-11,284.0,20.0,-999.0,25.971,36.619,204.5,0.0,0.0,14.6,3.06,0.01,65.4,4.2,64.0,5.6,4.17
2005-10-11,284.0,40.0,-999.0,24.756,36.661,204.4,0.0,0.0,13.74,2.77,0.007,65.1,3.9,26.0,5.1,4.67
2005-10-11,284.0,60.0,-999.0,21.977,36.683,230.1,0.0,0.0,16.24,3.9,0.01,64.8,4.5,88.0,5.8,3.06
2005-10-11,284.0,80.0,-999.0,20.141,36.714,225.6,0.0,0.0,14.16,3.14,0.011,63.1,3.9,64.0,6.1,1.12
2005-10-11,284.0,100.0,-999.0,19.666,36.686,212.2,0.45,0.0,12.55,4.9,0.012,61.5,4.2,69.0,5.6,1.02
2005-10-11,284.0,120.0,-999.0,19.369,36.677,206.0,1.52,0.04,8.92,2.93,0.007,59.9,4.7,84.0,3.4,0.14
2005-10-11,284.0,140.0,-999.0,19.054,36.662,205.8,2.35,0.07,8.47,2.53,0.005,58.6,5.6,96.0,2.7,0.09
2005-11-10,314.0,1.0,-999.0,24.715,36.665,208.6,0.0,0.0,19.6,5.18,0.008,65.8,4.4,#N/A,2.6,4.86
2005-11-10,314.0,20.0,-999.0,24.718,36.662,208.3,0.0,0.0,19.39,5.18,0.009,67.1,5.0,#N/A,4.7,4.79
2005-11-10,314.0,40.0,-999.0,24.718,36.669,208.6,0.0,0.0,19.41,5.41,0.007,66.3,4.4,#N/A,3.9,4.26
2005-11-10,314.0,60.0,-999.0,21.948,36.698,236.0,0.0,0.0,18.36,5.35,0.009,63.5,4.0,#N/A,4.0,3.77
2005-11-10,314.0,80.0,-999.0,20.413,36.754,224.5,0.0,0.0,21.71,6.41,0.011,62.3,4.1,#N/A,4.2,2.52
2005-11-10,314.0,100.0,-999.0,19.365,36.664,219.7,0.0,0.0,17.21,5.12,0.003,61.1,4.2,#N/A,3.8,0.78
2005-11-10,314.0,120.0,-999.0,18.988,36.653,208.6,1.03,0.03,13.31,5.23,0.005,59.9,4.5,#N/A,3.5,0.27
2005-11-10,314.0,140.0,-999.0,18.904,36.65,207.4,1.61,0.05,12.12,4.36,0.005,58.0,5.5,#N/A,0.8,0.04
2005-12-08,342.0,1.0,-999.0,22.555,36.702,215.6,0.0,0.0,23.45,5.27,0.007,66.6,4.8,64.0,2.6,4.72
2005-12-08,342.0,20.0,-999.0,22.565,36.704,216.6,0.0,0.0,23.41,6.22,0.008,66.6,4.4,71.0,3.5,4.31
2005-12-08,342.0,40.0,-999.0,22.489,36.704,214.6,0.0,0.0,21.05,4.8,0.008,66.2,4.0,62.0,3.0,3.6
2005-12-08,342.0,60.0,-999.0,22.586,36.703,214.7,0.0,0.0,19.87,4.92,0.008,64.2,4.2,65.0,2.6,2.34
2005-12-08,342.0,80.0,-999.0,20.526,36.679,224.1,0.0,0.0,18.57,4.92,0.008,62.9,4.5,74.0,3.0,0.79
2005-12-08,342.0,100.0,-999.0,19.616,36.674,218.9,0.04,0.0,16.9,5.63,0.009,60.5,4.3,86.0,2.9,0.81
2005-12-08,342.0,120.0,-999.0,19.13,36.648,211.1,0.47,0.0,11.96,4.09,0.006,59.3,5.5,110.0,2.9,0.35
2005-12-08,342.0,140.0,-999.0,19.088,36.636,205.0,1.69,0.04,9.09,2.85,0.002,58.5,5.5,113.0,1.9,0.12
2006-01-29,29.0,2.7,-999.0,19.794,36.624,221.5,0.36,0.0,31.35,6.57,0.016,63.3,4.6,48.0,3.3,9.61
2006-01-29,29.0,18.8,-999.0,19.814,36.617,221.2,0.33,0.0,30.64,6.51,0.013,64.4,4.7,60.0,3.8,10.14
2006-01-29,29.0,38.3,-999.0,19.819,36.615,221.4,0.33,0.0,27.25,5.88,0.012,64.0,5.0,67.0,5.6,8.45
2006-01-29,29.0,61.1,-999.0,19.818,36.616,221.1,0.34,0.0,29.07,6.57,0.014,63.7,5.8,105.0,4.3,3.38
2006-01-29,29.0,81.7,-999.0,19.815,36.618,221.1,0.34,0.0,24.88,6.39,0.014,64.0,5.5,97.0,5.4,1.08
2006-01-29,29.0,94.9,-999.0,19.832,36.618,220.9,0.35,0.0,27.53,6.57,0.015,63.3,4.9,71.0,5.3,0.45
2006-01-29,29.0,124.1,-999.0,19.834,36.618,221.1,0.33,0.0,30.84,7.02,0.012,61.0,4.3,68.0,5.7,0.08
2006-01-29,29.0,137.6,-999.0,19.835,36.619,220.6,0.37,0.0,19.76,5.04,0.012,59.4,4.7,101.0,3.8,0.05
2006-02-08,39.0,1.1,-999.0,19.748,36.608,222.2,0.42,0.0,38.37,8.38,#N/A,#N/A,#N/A,#N/A,4.9,13.39
2006-02-08,39.0,19.7,-999.0,19.751,36.609,222.2,0.4,0.0,43.14,11.54,#N/A,#N/A,#N/A,#N/A,5.5,11.14
2006-02-08,39.0,41.4,-999.0,19.756,36.607,222.1,0.41,0.0,37.12,9.25,#N/A,#N/A,#N/A,#N/A,5.5,5.03
2006-02-08,39.0,59.4,-999.0,19.752,36.608,222.2,0.4,0.0,29.12,8.1,#N/A,#N/A,#N/A,#N/A,4.0,1.35
2006-02-08,39.0,79.0,-999.0,19.737,36.606,222.2,0.42,0.0,28.31,6.49,#N/A,#N/A,#N/A,#N/A,4.5,0.21
2006-02-08,39.0,99.2,-999.0,19.742,36.609,221.9,0.45,0.0,21.9,5.62,#N/A,#N/A,#N/A,#N/A,4.8,0.12
2006-02-08,39.0,121.4,-999.0,19.74,36.611,220.9,0.56,0.0,26.98,6.08,#N/A,#N/A,#N/A,#N/A,4.2,-0.05
2006-02-08,39.0,139.7,-999.0,19.726,36.6,220.3,0.62,0.0,15.03,4.59,#N/A,#N/A,#N/A,#N/A,6.5,-0.04
2006-02-22,53.0,0.9,-999.0,19.331,36.624,224.8,0.14,0.0,27.54,6.39,0.017,61.7,4.3,53.0,4.0,16.45
2006-02-22,53.0,19.8,-999.0,19.336,36.625,225.0,0.15,0.0,36.39,7.31,0.016,62.3,3.9,47.0,4.8,17.31
2006-02-22,53.0,40.0,-999.0,19.339,36.624,225.1,0.14,0.0,36.39,7.49,0.016,62.0,4.4,33.0,6.4,9.6
2006-02-22,53.0,59.9,-999.0,19.335,36.626,224.7,0.16,0.0,27.19,5.87,0.017,61.4,4.7,41.0,4.6,3.84
2006-02-22,53.0,81.2,-999.0,19.311,36.623,224.7,0.15,0.0,27.45,6.22,0.016,61.6,4.6,59.0,4.6,1.21
2006-02-22,53.0,101.3,-999.0,19.308,36.623,223.9,0.2,0.0,26.89,5.02,0.014,61.8,4.7,59.0,6.5,0.26
2006-02-22,53.0,119.3,-999.0,19.292,36.625,223.5,0.2,0.0,21.71,5.18,0.011,62.3,4.7,50.0,4.5,-0.04
2006-02-22,53.0,139.0,-999.0,19.291,36.622,223.7,0.26,0.0,20.93,4.67,0.013,60.7,4.5,50.0,3.8,0.06
2006-04-05,95.0,4.5,-999.0,19.311,36.675,230.9,0.0,0.0,62.77,11.4,0.021,65.4,4.7,47.0,6.2,22.8
2006-04-05,95.0,20.5,-999.0,19.051,36.676,231.3,0.0,0.0,47.93,11.0,0.022,63.0,4.1,61.0,4.9,12.62
2006-04-05,95.0,42.3,-999.0,18.841,36.678,228.9,0.0,0.0,66.6,14.65,0.03,60.2,4.7,55.0,7.8,6.02
2006-04-05,95.0,59.5,-999.0,18.787,36.669,229.2,0.09,0.0,54.8,12.1,0.028,60.2,4.3,52.0,6.5,2.51
2006-04-05,95.0,80.1,-999.0,18.726,36.648,222.3,1.0,0.0,38.28,9.54,0.01,60.1,5.6,55.0,6.6,0.49
2006-04-05,95.0,100.6,-999.0,18.695,36.64,223.2,1.06,0.0,18.18,5.65,0.01,60.2,5.5,87.0,4.6,0.09
2006-04-05,95.0,122.3,-999.0,18.624,36.636,223.7,1.02,0.03,19.34,5.36,0.01,60.6,5.8,96.0,5.7,-0.07
2006-04-05,95.0,137.3,-999.0,18.6,36.63,217.9,1.64,0.05,16.58,5.07,0.01,57.4,5.5,134.0,4.2,-0.01
2006-05-10,130.0,2.9,-999.0,21.691,36.834,218.1,0.0,0.0,20.46,4.72,0.01,65.4,4.6,80.0,2.6,4.95
2006-05-10,130.0,20.6,-999.0,21.333,36.874,219.8,0.0,0.0,21.84,5.0,0.009,63.0,4.1,63.0,3.7,3.06
2006-05-10,130.0,40.4,-999.0,21.27,36.871,220.0,0.0,0.0,35.37,8.02,0.012,60.2,4.2,57.0,5.4,2.96
2006-05-10,130.0,60.2,-999.0,21.049,36.841,220.8,0.0,0.0,28.15,5.47,0.011,60.1,4.8,60.0,5.4,2.69
2006-05-10,130.0,81.4,-999.0,20.633,36.802,221.1,0.0,0.0,28.61,7.09,0.024,60.1,5.0,46.0,4.2,1.83
