day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,year,month,day,PP
313.0,20.0,0.059,24.823,36.502,207.8,0.0,0.0,19.28,3.73,0.007,66.4146433621527,4.844150206274904,80.57221010174999,6.0,1993.0,11.0,9.0,4.29
313.0,40.0,0.068,24.833,36.516,207.4,0.0,0.0,28.59,4.32,0.007,65.50023274489824,4.725045997878539,74.99296709656483,5.4,1993.0,11.0,9.0,3.82
313.0,60.0,0.117,22.975,36.598,241.8,0.0,0.0,28.82,5.04,0.009,67.02139143746396,4.658287167969547,91.39266586577901,7.9,1993.0,11.0,9.0,3.19
313.0,80.0,0.185,21.054,36.628,237.8,0.0,0.0,20.94,3.99,0.009,64.20529113751476,4.751756576961839,93.87273907073245,6.0,1993.0,11.0,9.0,2.07
313.0,100.0,0.185,19.966,36.626,228.6,0.0,0.0,16.54,3.66,0.008,61.781012860634156,4.880840573950849,89.97583662611532,5.0,1993.0,11.0,9.0,1.1
313.0,120.0,0.146,19.322,36.603,211.4,0.0,0.0,16.79,3.4,0.008,58.90048070552823,4.988423463054659,81.17826118499943,4.3,1993.0,11.0,9.0,0.46
313.0,140.0,0.078,18.878,36.587,200.3,0.83,0.0,7.82,1.89,0.005,56.22476550739875,5.434335016628324,103.71808907019113,3.7,1993.0,11.0,9.0,0.17
341.0,1.0,0.039,23.265,36.416,213.5,0.0,0.1,26.15,4.79,0.010085254165233315,65.87811603107984,4.721899773559613,71.82630822990859,3.7,1993.0,12.0,7.0,4.52
341.0,20.0,0.049,23.263,36.417,213.6,0.0,0.05,24.48,4.65,0.0104147361441011,65.5354081052676,4.792069420826337,75.14072471565669,5.0,1993.0,12.0,7.0,4.23
341.0,40.0,0.049,23.423,36.487,213.5,0.0,0.0,23.63,3.98,0.009360013456545135,64.85533945243154,4.730355269502795,73.42723113299644,3.9,1993.0,12.0,7.0,3.0
341.0,60.0,0.088,23.262,36.48,214.2,0.0,0.08,20.84,3.84,0.009304083176901401,64.32180330385495,4.816593250541999,77.70396651908413,4.7,1993.0,12.0,7.0,3.48
341.0,80.0,0.136,20.744,36.616,229.2,0.0,0.06,21.07,4.11,0.009957959416161788,62.99779084037076,4.744926338631757,83.46877969255229,4.0,1993.0,12.0,7.0,1.43
341.0,100.0,0.068,19.747,36.618,210.3,0.26,0.0,18.4,3.56,0.008009081800497364,59.513060700405894,4.975181888965295,81.78103645061924,3.0,1993.0,12.0,7.0,0.44
341.0,120.0,0.078,19.239,36.607,204.0,0.37,0.0,14.24,2.62,0.006934892552296401,57.69117856708281,5.088739898770243,85.08607980328657,2.5,1993.0,12.0,7.0,0.23
341.0,140.0,0.029,19.025,36.615,199.0,1.89,0.1,11.31,1.88,0.0058522958901895406,55.210113628047175,5.6818841879430835,130.17381676765626,2.1,1993.0,12.0,7.0,0.04
12.0,1.0,0.127,20.93,36.579,222.2,0.11,0.03,23.87,3.42,0.013767011004551688,63.580182605064934,4.771089462897962,86.18483552547741,4.2,1994.0,1.0,12.0,0.88
12.0,20.0,0.117,20.912,36.572,221.1,0.11,0.0,20.13,3.48,0.01359819455727529,63.15307857061126,4.8894347962984455,86.42012052005225,5.0,1994.0,1.0,12.0,3.45
12.0,40.0,0.156,20.888,36.567,221.0,0.11,0.0,21.69,3.74,0.01365259964953569,62.46466716688372,4.89756793592035,85.74066368123908,4.8,1994.0,1.0,12.0,0.71
12.0,60.0,0.117,20.889,36.566,221.0,0.11,0.0,22.69,3.93,0.013537536321875043,61.95904919514053,4.930804917826293,82.57839511545967,5.3,1994.0,1.0,12.0,1.43
12.0,80.0,0.127,20.886,36.565,221.1,0.11,0.04,20.67,3.6,0.012471293061666444,61.14922497422156,4.936155205948779,79.25702524301869,3.9,1994.0,1.0,12.0,0.69
12.0,100.0,0.166,20.889,36.565,221.0,0.11,0.04,20.13,3.28,0.012926311031957183,60.690098025060216,4.9840793939849135,85.15278173625848,5.4,1994.0,1.0,12.0,0.26
12.0,120.0,0.107,20.885,36.569,220.8,0.11,0.0,13.49,2.39,0.011274564206275206,59.97105162754607,5.037320389412457,80.00426531817084,4.1,1994.0,1.0,12.0,0.23
12.0,140.0,0.058,18.85,36.579,201.9,1.88,0.06,13.23,1.88,0.009546515321376292,54.239963828801244,5.761884968039752,126.02575430414936,2.2,1994.0,1.0,12.0,0.04
49.0,1.0,0.136,20.358,36.612,222.0,0.0,0.0,22.62,4.24,0.011,61.6,4.986718815837534,89.55057672065914,5.5,1994.0,2.0,18.0,5.53
49.0,20.0,0.166,20.387,36.616,222.5,0.0,0.0,33.95,7.23,0.009,61.7,4.961787072116849,79.46644847159041,5.3,1994.0,2.0,18.0,5.51
49.0,40.0,0.263,20.174,36.588,223.5,0.0,0.0,30.68,6.12,0.009,61.1,4.952687795443623,86.37979847577867,5.0,1994.0,2.0,18.0,4.71
49.0,60.0,0.282,20.17,36.589,222.8,0.0,0.0,38.36,7.78,0.011,61.0,4.946466300687618,82.17900912373625,5.8,1994.0,2.0,18.0,3.27
49.0,80.0,0.214,20.166,36.589,222.8,0.0,0.0,25.07,5.77,0.013,61.3,5.044072860103341,84.38431775219578,6.0,1994.0,2.0,18.0,1.12
49.0,100.0,0.214,20.122,36.578,222.3,0.06,0.0,26.68,5.56,0.013,61.1,5.022633761990207,84.58087382176518,6.0,1994.0,2.0,18.0,0.39
49.0,120.0,0.049,19.777,36.556,218.7,0.58,0.0,10.74,2.64,0.013,59.7,5.298807116372984,93.735474437422,4.0,1994.0,2.0,18.0,0.1
49.0,140.0,0.039,19.673,36.553,218.8,0.85,0.0,12.13,2.92,0.006,57.5,5.500309277189103,101.40552379224982,4.5,1994.0,2.0,18.0,0.05
58.0,1.0,0.389,19.614,36.533,227.6,0.0,0.0,39.59,6.51,0.01750850427909917,61.5,4.904515886025536,102.2044227410313,5.921519533339257,1994.0,2.0,27.0,12.36
58.0,20.0,0.302,19.615,36.537,227.6,0.0,0.0,30.57,5.12,0.015731822108110582,61.6,4.958898198086644,99.55432921480838,5.562341090185232,1994.0,2.0,27.0,4.43
58.0,40.0,0.312,19.622,36.534,227.4,0.0,0.0,36.01,6.58,0.016312251000742684,61.6,4.959647201149963,94.18618409266651,5.797125773052443,1994.0,2.0,27.0,5.45
58.0,60.0,0.672,19.62,36.536,227.1,0.0,0.0,30.92,5.66,0.017173041890435947,61.2,4.961245679858877,117.01384333594592,5.577207389837742,1994.0,2.0,27.0,2.49
58.0,80.0,0.487,19.624,36.534,223.6,0.45,0.0,24.5,4.79,0.015078333980595937,59.2,5.260242347092728,120.02401757790744,4.942263545318802,1994.0,2.0,27.0,0.34
58.0,100.0,0.195,19.456,36.56,221.8,0.62,0.0,17.21,3.52,0.012255391797118764,58.4,5.393607099185331,109.44586892198913,4.381841499699043,1994.0,2.0,27.0,0.1
58.0,120.0,0.107,19.429,36.561,221.0,0.74,0.0,11.34,2.4,0.01077973496093143,56.3,5.559770312980035,109.79649506351302,3.955659655140014,1994.0,2.0,27.0,0.07
58.0,140.0,0.136,19.375,36.563,220.8,0.81,0.0,12.04,2.39,0.010706728950608257,56.0,5.56873261101255,111.88276773701182,3.897522657227853,1994.0,2.0,27.0,0.06
74.0,1.0,0.0863809556961126,19.717,36.571,217.6,0.93,0.04,11.04,2.91,0.01201075569608867,60.7,5.388004494407653,119.40874871254414,4.4,1994.0,3.0,15.0,11.4
74.0,20.0,0.09169195653143714,19.456,36.565,217.6,0.93,0.04,11.04,2.91,0.011856707304049086,60.7,5.375331690392187,118.03745241569527,4.4,1994.0,3.0,15.0,5.22
74.0,40.0,0.09281838760703565,19.431,36.565,217.6,0.93,0.04,11.04,2.91,0.01160846714638647,60.7,5.366359226869008,116.35839964444699,4.4,1994.0,3.0,15.0,6.86
74.0,60.0,0.09353320327715586,19.43,36.565,217.6,0.93,0.04,11.04,2.91,0.011354252465572812,60.7,5.3580145005383315,114.64841867042128,4.4,1994.0,3.0,15.0,2.68
74.0,80.0,0.09411081381211694,19.437,36.565,217.6,0.93,0.04,11.04,2.91,0.01109804627704225,60.7,5.349879019938513,112.92812829546938,4.4,1994.0,3.0,15.0,0.83
74.0,100.0,0.09479132819844605,19.438,36.565,217.6,0.93,0.04,11.04,2.91,0.010843333719299353,60.7,5.341586605040547,111.21556997121229,4.4,1994.0,3.0,15.0,0.19
74.0,120.0,0.0954375413009867,19.441,36.565,217.6,0.93,0.04,11.04,2.91,0.010588123284627216,60.7,5.333346501575292,109.5004342967236,4.4,1994.0,3.0,15.0,0.05
74.0,140.0,0.09606660376163134,19.445,36.565,217.6,0.93,0.04,11.04,2.91,0.010332663911490514,60.7,5.3251325538263785,107.7840099471191,4.4,1994.0,3.0,15.0,0.06
96.0,1.0,0.088,20.503,36.651,225.2,0.0,0.06,28.39,4.66,0.013753912400587875,63.8,4.661053495954576,81.68679407636,5.3,1994.0,4.0,6.0,3.88
96.0,20.0,0.097,20.337,36.639,225.3,0.0,0.09,30.74,5.39,0.014084818452320402,63.7,4.682527648557723,79.64424879657054,5.8,1994.0,4.0,6.0,4.09
96.0,40.0,0.146,19.894,36.623,222.8,0.0,0.07,36.02,6.9,0.015510616004980493,61.8,4.824816377886407,80.50490849073867,7.4,1994.0,4.0,6.0,5.61
96.0,60.0,0.214,19.73,36.616,223.8,0.0,0.07,35.29,6.51,0.015589631021950934,61.0,4.835893934214937,84.58338305203347,7.4,1994.0,4.0,6.0,4.33
96.0,80.0,0.312,19.504,36.602,224.1,0.0,0.0,37.51,7.3,0.017360053469087866,59.9,4.957383904397929,92.7070649237694,9.6,1994.0,4.0,6.0,3.05
96.0,100.0,0.36,19.552,36.603,221.5,0.25,0.0,27.66,5.39,0.014827467364381508,59.6,4.989305764884477,99.07320838331634,6.4,1994.0,4.0,6.0,1.33
96.0,120.0,0.205,19.529,36.601,221.9,0.39,0.0,16.41,3.48,0.012663991119913676,55.6,5.318617475483322,100.58804973297629,6.1,1994.0,4.0,6.0,0.48
96.0,140.0,0.244,18.955,36.598,222.1,0.34,0.0,19.74,4.0,0.013442595433634685,53.4,5.393670144411402,101.0900138216407,6.9,1994.0,4.0,6.0,0.18
109.0,1.0,0.049,21.396,36.748,218.5,0.0,0.0,20.51,2.82,0.010667252291438334,65.9,4.628700429688195,86.45853612743281,3.8,1994.0,4.0,19.0,1.6
109.0,20.0,0.058,21.463,36.77,219.5,0.0,0.0,19.13,2.94,0.011026413417323744,65.7,4.7100072940424695,90.42057398854877,5.4,1994.0,4.0,19.0,2.45
109.0,40.0,0.058,21.448,36.769,220.0,0.0,0.0,27.0,4.24,0.011406688151647804,66.6,4.581124002306737,82.15193061817718,4.9,1994.0,4.0,19.0,2.72
109.0,60.0,0.107,20.698,36.698,220.8,0.0,0.0,24.47,4.17,0.012013934775898849,63.1,4.824273800347569,86.95757782688611,5.6,1994.0,4.0,19.0,2.91
109.0,80.0,0.185,20.155,36.638,219.4,0.0,0.0,23.17,3.62,0.012286790517383517,60.1,4.964190899465834,92.14291375917992,5.7,1994.0,4.0,19.0,1.65
109.0,100.0,0.205,19.977,36.631,219.7,0.0,0.0,25.2,4.3,0.012720742468267154,56.3,5.172427119275014,92.15805451119445,6.0,1994.0,4.0,19.0,2.92
109.0,120.0,0.273,19.465,36.596,219.5,0.0,0.0,24.05,4.1,0.012462124415625497,56.3,5.132786904210633,91.9930384423053,5.0,1994.0,4.0,19.0,1.0
109.0,140.0,0.253,19.385,36.587,213.4,0.2,0.0,13.51,2.51,0.010530566018126186,52.8,5.44089589744577,99.14954518756986,4.2,1994.0,4.0,19.0,0.18
123.0,1.0,0.059,22.627,36.665,221.8,0.0,0.0,29.9,5.34,0.012841944061605881,63.6,4.680888243165356,73.71507050982564,4.4,1994.0,5.0,3.0,5.57
123.0,20.0,0.078,20.526,36.597,228.1,0.0,0.04,24.03,4.59,0.013834862480876231,62.5,4.820282711570897,83.57323259395753,6.4,1994.0,5.0,3.0,2.79
123.0,40.0,0.097,19.82,36.596,227.9,0.0,0.0,25.54,5.13,0.013350397157912863,61.3,4.804096735629713,76.60055653704785,4.5,1994.0,5.0,3.0,4.03
123.0,60.0,0.244,19.393,36.599,221.3,0.0,0.0,55.78,9.45,0.016800431694501405,61.4,4.523548264290028,67.00360627455348,5.1,1994.0,5.0,3.0,7.21
123.0,80.0,0.429,19.05,36.59,218.5,0.57,0.0,30.53,7.56,0.01555011002293144,59.6,5.125487764795821,105.22572751324446,5.5,1994.0,5.0,3.0,4.07
123.0,100.0,0.185,19.119,36.595,219.9,0.61,0.0,21.43,4.86,0.012518499810964367,56.9,5.236109319434277,97.05114619888809,4.3,1994.0,5.0,3.0,0.25
123.0,120.0,0.156,18.98,36.586,218.8,0.84,0.06,14.71,3.51,0.011599188841147523,56.5,5.383682783926702,107.73102697585796,5.1,1994.0,5.0,3.0,0.09
123.0,140.0,0.097,18.907,36.588,221.3,0.86,0.04,12.36,3.04,0.011234808572475885,55.2,5.477896967939159,107.38204978961676,5.6,1994.0,5.0,3.0,0.01
137.0,1.0,0.049,23.332,36.624,213.0,0.0,0.0,19.11,2.28,0.01063884551297728,64.5,4.807042503703514,88.93584270196538,5.2,1994.0,5.0,17.0,3.59
137.0,20.0,0.068,23.288,36.627,218.5,0.0,0.0,29.69,4.1,0.012000202800931059,66.9,4.602807963666322,82.95811372953904,5.5,1994.0,5.0,17.0,2.82
137.0,40.0,0.058,21.378,36.697,225.7,0.0,0.0,35.22,4.56,0.012911750696906144,65.6,4.531452031348451,83.88391608683878,6.0,1994.0,5.0,17.0,3.06
137.0,60.0,0.127,20.461,36.657,224.2,0.0,0.0,32.4,4.77,0.013364954812432328,64.5,4.658348883359707,87.97696213832182,6.7,1994.0,5.0,17.0,3.05
137.0,80.0,0.195,20.004,36.631,220.6,0.0,0.0,31.35,4.56,0.013184141029796759,59.3,4.904729201128333,90.668414245559,6.1,1994.0,5.0,17.0,2.8
137.0,100.0,0.283,19.55,36.596,220.3,0.0,0.0,40.24,7.44,0.014989371977832788,55.0,5.16005013766825,87.2909229832801,6.3,1994.0,5.0,17.0,2.33
137.0,120.0,0.244,19.363,36.591,213.2,0.47,0.0,27.94,4.56,0.012735047248509712,53.5,5.402670417269718,105.75505259241413,6.0,1994.0,5.0,17.0,0.06
137.0,140.0,0.312,19.219,36.595,208.7,0.92,0.0,21.08,3.15,0.011330200170984905,51.6,5.609053132800142,122.91982986843982,4.5,1994.0,5.0,17.0,0.2
165.0,1.0,0.049,25.392,36.356,208.1,0.0,0.08,37.26,5.98,0.012602577801860082,65.0,4.810779377228528,67.60773631298616,4.9,1994.0,6.0,14.0,3.19
165.0,20.0,0.049,23.326,36.566,217.6,0.0,0.15,30.67,3.4,0.011978728256777593,66.0,4.617647624002245,84.5078333243755,6.6,1994.0,6.0,14.0,4.02
165.0,40.0,0.068,21.301,36.675,229.4,0.0,0.0,34.05,4.43,0.012832255822017136,64.3,4.565478623438949,83.0646125802632,5.4,1994.0,6.0,14.0,3.71
165.0,60.0,0.107,20.279,36.63,224.7,0.0,0.0,28.29,3.7,0.012586042314902568,62.9,4.70140220575648,87.5584549682435,6.1,1994.0,6.0,14.0,3.04
165.0,80.0,0.166,19.8,36.625,216.4,0.0,0.0,24.23,4.13,0.011534109128997938,58.5,4.976390533909154,84.80395531915201,4.6,1994.0,6.0,14.0,2.71
165.0,100.0,0.292,19.247,36.593,201.8,0.46,0.0,26.99,4.43,0.011105370949710702,56.7,5.128034541439419,96.69299341483634,3.2,1994.0,6.0,14.0,1.57
165.0,120.0,0.049,19.068,36.59,212.5,0.88,0.0,18.05,2.51,0.009081940841434044,56.0,5.306726085118612,101.13922639507291,2.4,1994.0,6.0,14.0,0.43
165.0,140.0,0.068,18.862,36.587,211.1,1.48,0.14,8.64,1.03,0.007909236844800105,53.4,5.707438022821847,127.1721140105833,2.7,1994.0,6.0,14.0,0.06
200.0,1.0,0.073,28.309,36.536,197.6,0.0,0.0,26.93,3.92,0.008858794999666408,66.3,4.796025742017989,74.5613545805752,3.5,1994.0,7.0,19.0,3.39
200.0,20.0,0.09,25.173,36.489,223.2,0.0,0.0,29.75,4.24,0.012663855813396019,64.3,4.893273822002826,90.15634734314108,7.0,1994.0,7.0,19.0,3.81
200.0,40.0,0.101,21.841,36.595,237.1,0.0,0.0,45.83,5.9,0.015277393304021447,64.0,4.609429811257513,90.34642812898142,7.8,1994.0,7.0,19.0,4.75
200.0,60.0,0.204,20.043,36.588,238.1,0.0,0.07,52.18,5.45,0.016387660125588843,62.4,4.502718866653339,98.01908168789669,8.4,1994.0,7.0,19.0,3.52
200.0,80.0,0.312,19.681,36.603,226.1,0.0,0.0,39.55,4.04,0.014559189335800082,61.2,4.646986020982695,103.5235773924071,7.4,1994.0,7.0,19.0,1.8
200.0,100.0,0.117,19.237,36.591,213.8,0.48,0.0,26.39,4.31,0.011485266121608939,58.1,5.199033881934909,101.21802912685052,6.0,1994.0,7.0,19.0,2.04
200.0,120.0,0.118,19.07,36.589,207.5,1.83,0.09,17.33,2.19,0.009009035323626735,56.3,5.656972249722813,142.19771043860396,3.6,1994.0,7.0,19.0,0.34
200.0,140.0,0.001,18.703,36.585,209.1,1.93,0.1,13.74,1.61,0.007661400385639561,54.0,5.802281611808169,137.7982485559835,2.7,1994.0,7.0,19.0,0.0
228.0,1.0,0.047,28.31,36.545,197.3,0.0,0.17,18.22,2.98,0.007331498702057182,64.3,4.973533156653005,76.59033858884186,3.4,1994.0,8.0,16.0,3.6
228.0,20.0,0.074,28.034,36.537,203.1,0.0,0.17,25.18,4.09,0.009016918280614572,63.2,5.007966437394927,78.59848491912999,4.9,1994.0,8.0,16.0,3.59
228.0,40.0,0.108,22.288,36.611,240.2,0.0,0.17,30.67,3.97,0.012111869845974121,61.9,4.750390857333969,90.71075710292644,4.7,1994.0,8.0,16.0,4.39
228.0,60.0,0.172,20.5,36.611,240.7,0.0,0.17,28.4,3.97,0.01365929459647841,61.6,4.853499940607463,102.88035863824757,7.9,1994.0,8.0,16.0,3.27
228.0,80.0,0.249,19.745,36.602,226.8,0.0,0.17,22.25,3.24,0.01221468436506018,58.1,5.050935397508383,104.06614559384138,6.9,1994.0,8.0,16.0,3.0
228.0,100.0,0.249,19.052,36.582,216.2,0.0,0.17,18.27,3.31,0.010571702330330446,55.8,5.185408052976214,96.02425222561169,5.1,1994.0,8.0,16.0,2.13
228.0,120.0,0.186,18.858,36.581,208.6,0.81,0.17,14.39,2.26,0.008950261637635903,54.1,5.4945169771877715,115.61641428090661,4.1,1994.0,8.0,16.0,0.88
228.0,140.0,0.186,18.722,36.58,209.3,1.35,0.17,10.4,1.87,0.00807927615193793,52.9,5.724513832302506,130.16691166127225,2.9,1994.0,8.0,16.0,0.38
263.0,1.0,0.122,27.243,36.366,200.1,0.0,0.05,21.22,2.87,0.009141436070532138,64.9,4.958035241326968,83.07961529915042,4.3,1994.0,9.0,20.0,2.17
263.0,20.0,0.118,27.17,36.362,199.9,0.0,0.08,21.8,3.14,0.009262308549110698,65.7,4.946499840374571,82.46384063961978,5.2,1994.0,9.0,20.0,3.01
263.0,40.0,0.138,27.15,36.361,200.4,0.0,0.0,21.36,2.81,0.008924910091161975,66.6,4.847079213486467,80.39511446023016,4.5,1994.0,9.0,20.0,1.31
263.0,60.0,0.272,22.889,36.642,222.8,0.0,0.0,26.63,4.2,0.01183259149952448,61.8,4.9145110675052734,100.57923531480287,6.2,1994.0,9.0,20.0,2.86
263.0,80.0,0.462,21.665,36.653,217.4,0.0,0.1,23.34,3.94,0.01197325673455446,59.2,5.050471677702106,112.67697306548462,6.4,1994.0,9.0,20.0,2.1
263.0,100.0,0.435,20.584,36.641,216.8,0.0,0.1,21.17,3.33,0.01087624544697996,56.0,5.135154951371689,108.0129926860177,4.7,1994.0,9.0,20.0,0.99
263.0,120.0,0.341,19.832,36.63,206.6,0.57,0.04,16.69,3.14,0.009447192952324102,53.4,5.491607968821171,116.44497923330528,4.0,1994.0,9.0,20.0,0.39
263.0,140.0,0.167,19.358,36.602,210.8,0.69,0.04,9.64,1.67,0.007405641279200126,51.8,5.59769573123647,110.48901419024696,2.5,1994.0,9.0,20.0,0.07
292.0,1.0,0.0,24.303,36.551,210.5,0.0,0.0,62.99,0.0,0.012392446945609648,64.9,3.902616590847984,90.29768888217177,7.2,1994.0,10.0,19.0,12.24
292.0,20.0,0.369,24.324,36.552,210.5,0.0,0.0,62.05,10.04,0.015878131489891145,65.9,4.536607002370189,84.18488252791963,7.0,1994.0,10.0,19.0,9.26
292.0,40.0,0.35,23.826,36.572,210.5,0.0,0.0,55.27,7.31,0.01423659143570749,67.2,4.359815008482869,87.98955665883295,6.5,1994.0,10.0,19.0,6.43
292.0,60.0,0.253,21.402,36.657,235.1,0.0,0.0,21.05,4.21,0.011823183457314979,58.4,5.118002047412958,104.92355197301231,5.6,1994.0,10.0,19.0,2.25
292.0,80.0,0.185,21.185,36.65,221.2,0.0,0.0,17.17,3.19,0.009469806102854028,57.5,5.130894184544417,95.48376232337546,4.3,1994.0,10.0,19.0,0.55
292.0,100.0,0.087,19.599,36.621,210.0,0.09,0.0,13.23,2.37,0.007536733030023779,53.7,5.312327077658267,88.4305685012032,2.9,1994.0,10.0,19.0,0.11
292.0,120.0,0.039,19.33,36.619,207.2,0.5,0.0,9.88,1.92,0.0066790853500451886,53.2,5.487942732561365,97.81097481260531,2.8,1994.0,10.0,19.0,0.1
292.0,140.0,0.029,18.944,36.593,201.9,1.22,0.0,9.51,1.67,0.006047411335041886,50.3,5.823100645127823,116.17181328177685,1.9,1994.0,10.0,19.0,0.01
319.0,1.0,0.087,23.025,36.636,213.2,0.0,0.0,25.52,4.88,0.009920099070547639,67.0,4.653284289846894,81.3488543317635,4.4,1994.0,11.0,15.0,4.58
319.0,20.0,0.087,22.909,36.657,213.0,0.0,0.08,20.84,3.36,0.009185189135994587,64.9,4.759008165695903,88.48115282727713,5.3,1994.0,11.0,15.0,4.26
319.0,40.0,0.097,22.921,36.654,213.0,0.0,0.0,20.3,3.36,0.008652281548459317,64.9,4.719468893448436,83.84875472440262,4.1,1994.0,11.0,15.0,1.01
319.0,60.0,0.107,22.928,36.653,213.3,0.0,0.0,18.7,3.36,0.008897138849496944,64.5,4.803829512474195,86.87049888020078,5.4,1994.0,11.0,15.0,1.16
319.0,80.0,0.233,21.158,36.631,233.1,0.0,0.09,23.03,3.67,0.010756277217980226,61.2,4.827872369726649,96.35697875489132,4.7,1994.0,11.0,15.0,0.34
319.0,100.0,0.194,19.924,36.609,222.1,0.0,0.13,17.79,3.3,0.008989350517987382,56.4,5.0962289171113895,90.02546068710149,3.4,1994.0,11.0,15.0,0.12
319.0,120.0,0.087,19.468,36.603,209.2,0.09,0.0,13.5,2.6,0.007126849754206022,52.8,5.311570502143013,82.50304947208679,2.4,1994.0,11.0,15.0,0.16
319.0,140.0,0.049,18.929,36.582,202.5,0.92,0.0,9.22,1.78,0.0062026318896517,52.7,5.593858269436822,105.74854525560932,2.4,1994.0,11.0,15.0,0.06
343.0,1.0,0.0,22.853,36.679,215.4,0.0,0.0,27.65,0.0,0.008124807658552058,65.8,4.221029189146719,85.1103330453409,3.3,1994.0,12.0,9.0,2.55
343.0,20.0,0.078,22.459,36.674,213.9,0.0,0.12,24.38,3.45,0.008865355006386022,65.5,4.561099272077541,82.7143960093731,4.3,1994.0,12.0,9.0,2.72
343.0,40.0,0.097,22.471,36.674,214.5,0.0,0.03,24.75,4.05,0.008761479607251765,66.2,4.520235596216551,77.86690543366285,3.5,1994.0,12.0,9.0,2.55
343.0,60.0,0.146,22.44,36.67,215.3,0.0,0.0,23.13,4.33,0.009023839938833544,65.2,4.6225315747275175,80.33411872749866,3.9,1994.0,12.0,9.0,1.42
343.0,80.0,0.185,21.104,36.632,220.9,0.0,0.0,19.76,3.52,0.009129531099952404,58.9,4.903226399277628,85.98694143417765,3.2,1994.0,12.0,9.0,1.58
343.0,100.0,0.194,20.044,36.628,214.0,0.09,0.0,16.23,2.98,0.008129922088949249,53.9,5.1669760624847925,87.96183377361604,2.3,1994.0,12.0,9.0,0.68
343.0,120.0,0.078,19.569,36.631,201.5,0.24,0.0,15.13,3.05,0.006352097617510821,54.1,5.210008828333031,79.0616178504497,1.7,1994.0,12.0,9.0,0.65
343.0,140.0,0.039,19.11,36.611,199.9,0.7,0.0,9.6,1.65,0.005646334882972226,49.6,5.598778318119372,96.55980962363947,2.0,1994.0,12.0,9.0,0.69
11.0,1.0,0.16,20.894,36.614,217.1,0.0,0.0,19.71,3.75,0.013243930754087196,59.8,4.972046636209512,83.39973695381809,3.9,1995.0,1.0,11.0,3.82
11.0,20.0,0.156,20.928,36.637,217.2,0.0,0.0,19.32,3.64,0.013127734390029622,60.0,4.9688371666333495,84.07189230677454,4.6,1995.0,1.0,11.0,6.56
11.0,40.0,0.175,20.9,36.613,217.2,0.0,0.0,20.36,3.89,0.01252241761953432,60.0,4.91312883162594,77.81264550867081,3.0,1995.0,1.0,11.0,4.67
11.0,60.0,0.175,20.902,36.614,217.3,0.0,0.0,17.58,3.37,0.012294636749314802,59.8,4.956392054218455,80.27979120783812,3.8,1995.0,1.0,11.0,2.93
11.0,80.0,0.175,20.904,36.615,217.3,0.0,0.0,17.29,3.44,0.011946956506565298,59.7,4.957235868806819,77.90637549682515,3.6,1995.0,1.0,11.0,0.88
11.0,100.0,0.185,20.914,36.613,216.9,0.0,0.0,17.17,4.02,0.011567176768324083,58.9,5.012890898663372,73.58338868105102,2.9,1995.0,1.0,11.0,0.38
11.0,120.0,0.058,20.037,36.612,207.9,0.67,0.0,11.23,2.72,0.009756123569362507,55.6,5.397057507171937,88.42446489825102,2.6,1995.0,1.0,11.0,0.28
11.0,140.0,0.039,19.431,36.632,200.9,1.3,0.04,5.48,1.29,0.00798530245533935,56.4,5.508913614318786,106.0473425385187,1.7,1995.0,1.0,11.0,0.11
32.0,1.0,0.175,19.783,36.624,220.2,0.21,0.0,19.76,3.73,0.013449826685170696,59.9,4.871865924228501,84.18511960386581,2.9,1995.0,2.0,1.0,3.64
32.0,20.0,0.194,19.791,36.624,220.7,0.21,0.0,21.2,3.93,0.01400220101280425,60.1,4.8800886346230925,86.53670451267112,4.2,1995.0,2.0,1.0,10.97
32.0,40.0,0.224,19.778,36.623,221.5,0.23,0.0,21.06,4.0,0.01432675472877043,60.1,4.911163746237477,89.7795445274678,5.1,1995.0,2.0,1.0,7.77
32.0,60.0,0.243,19.781,36.624,220.8,0.21,0.0,16.37,3.54,0.01306123565273698,60.1,4.903209693012911,86.247978020029,3.6,1995.0,2.0,1.0,3.07
32.0,80.0,0.214,19.782,36.623,220.7,0.24,0.0,22.28,4.58,0.01364174561829079,59.9,4.905898101420462,82.19994743264647,4.4,1995.0,2.0,1.0,0.94
32.0,100.0,0.224,19.784,36.623,220.1,0.24,0.0,18.27,4.19,0.013058667601765162,60.3,4.927596616919601,82.72405855972329,4.5,1995.0,2.0,1.0,0.09
32.0,120.0,0.126,19.784,36.623,220.3,0.24,0.0,17.1,4.12,0.012680726030608769,60.4,4.975879681492117,78.51842432324179,5.6,1995.0,2.0,1.0,0.17
32.0,140.0,0.175,19.762,36.618,220.4,0.24,0.0,20.19,4.97,0.013138272741740398,60.2,4.979888554328653,77.29019894716248,5.7,1995.0,2.0,1.0,0.15
45.0,1.0,0.0,19.177,36.618,221.0,0.56,0.0,18.64,0.0,0.012153659013785678,60.5,4.875828627574592,106.01948231588653,4.6,1995.0,2.0,14.0,11.39
45.0,20.0,0.282,19.189,36.619,221.3,0.56,0.0,19.81,3.96,0.01420340541044246,61.2,5.064730912417559,110.71187092722107,4.6,1995.0,2.0,14.0,6.97
