year,month,day,day_of_year,sin_doy,cos_doy,Depth,Temp,O2,NO3,PO4,PP
2007,2,1,32,0.5234156073655503,0.8520775211013093,140.7,20.054,205.4,1.56,0.04,-0.02
2007,2,22,53,0.7909456567567772,0.6118864012687243,5.8,19.734,221.3,0.19,0.0,2.17
2007,2,22,53,0.7909456567567772,0.6118864012687243,19.4,19.74,221.4,0.18,0.0,3.48
2007,2,22,53,0.7909456567567772,0.6118864012687243,39.4,19.741,221.7,0.2,0.0,2.07
2007,2,22,53,0.7909456567567772,0.6118864012687243,59.8,19.748,221.3,0.18,0.0,1.34
2007,2,22,53,0.7909456567567772,0.6118864012687243,80.1,19.753,221.1,0.18,0.0,0.47
2007,2,22,53,0.7909456567567772,0.6118864012687243,99.3,19.758,221.2,0.17,0.0,0.05
2007,2,22,53,0.7909456567567772,0.6118864012687243,118.5,19.762,221.1,0.2,0.0,-0.07
2007,2,22,53,0.7909456567567772,0.6118864012687243,143.2,19.731,220.4,0.28,0.0,0.01
2007,3,7,66,0.9070138128026359,0.4211008707960896,6.1,19.584,223.5,0.12,0.0,0.75
2007,3,7,66,0.9070138128026359,0.4211008707960896,19.7,19.538,223.5,0.14,0.0,3.46
2007,3,7,66,0.9070138128026359,0.4211008707960896,39.9,19.55,223.6,0.14,0.0,3.43
2007,3,7,66,0.9070138128026359,0.4211008707960896,60.9,19.551,223.2,0.14,0.0,2.17
2007,3,7,66,0.9070138128026359,0.4211008707960896,80.1,19.554,222.7,0.17,0.0,0.86
2007,3,7,66,0.9070138128026359,0.4211008707960896,99.9,19.557,219.7,0.11,0.0,0.46
2007,3,7,66,0.9070138128026359,0.4211008707960896,121.5,19.562,223.2,0.17,0.0,0.14
2007,3,7,66,0.9070138128026359,0.4211008707960896,138.1,19.562,223.3,0.16,0.0,-0.03
2007,3,21,80,0.9813064702716093,0.19245158197082998,3.8,19.545,225.8,0.06,0.0,2.84
2007,3,21,80,0.9813064702716093,0.19245158197082998,19.6,19.558,225.9,0.0,0.0,3.14
2007,3,21,80,0.9813064702716093,0.19245158197082998,40.8,19.498,226.0,0.0,0.0,5.21
2007,3,21,80,0.9813064702716093,0.19245158197082998,61.1,19.51,226.0,0.0,0.0,2.47
2007,3,21,80,0.9813064702716093,0.19245158197082998,81.6,19.497,225.2,0.05,0.0,1.23
2007,3,21,80,0.9813064702716093,0.19245158197082998,102.0,19.483,225.3,0.06,0.0,0.19
2007,3,21,80,0.9813064702716093,0.19245158197082998,121.3,19.472,224.4,0.16,0.0,0.28
2007,3,21,80,0.9813064702716093,0.19245158197082998,140.3,19.436,223.7,0.31,0.0,0.07
2007,4,3,93,0.9995462806873573,-0.030120304846908114,40.0,19.394,227.8,0.0,0.0,13.29
2007,4,3,93,0.9995462806873573,-0.030120304846908114,60.0,19.386,226.8,0.0,0.0,10.16
2007,4,3,93,0.9995462806873573,-0.030120304846908114,80.0,19.388,226.1,0.06,0.0,1.73
2007,4,3,93,0.9995462806873573,-0.030120304846908114,100.0,19.119,206.7,1.6,0.04,0.55
2007,4,3,93,0.9995462806873573,-0.030120304846908114,120.0,19.381,225.1,0.13,0.0,0.33
2007,4,3,93,0.9995462806873573,-0.030120304846908114,140.0,19.106,223.4,0.35,0.0,0.01
2007,4,15,105,0.9721181966290613,-0.23449138957040985,1.0,20.32,223.8,0.0,0.0,6.43
2007,4,15,105,0.9721181966290613,-0.23449138957040985,20.0,20.416,223.2,0.0,0.0,5.99
2007,4,15,105,0.9721181966290613,-0.23449138957040985,40.0,19.875,227.2,0.0,0.0,6.07
2007,4,15,105,0.9721181966290613,-0.23449138957040985,60.0,19.527,226.4,0.0,0.0,4.39
2007,4,15,105,0.9721181966290613,-0.23449138957040985,80.0,19.413,222.5,0.23,0.0,3.64
2007,4,15,105,0.9721181966290613,-0.23449138957040985,100.0,19.045,221.7,0.33,0.0,1.58
2007,4,15,105,0.9721181966290613,-0.23449138957040985,120.0,19.331,221.6,0.36,0.0,0.24
2007,4,15,105,0.9721181966290613,-0.23449138957040985,140.0,19.239,216.2,1.12,0.0,0.2
2007,5,16,136,0.717676913675962,-0.6963762255968722,80.0,19.547,225.9,0.0,0.0,0.92
2007,5,16,136,0.717676913675962,-0.6963762255968722,100.0,19.113,219.8,0.65,0.0,0.27
2007,5,16,136,0.717676913675962,-0.6963762255968722,120.0,18.817,204.8,2.13,0.06,0.04
2007,5,17,137,0.705583610107178,-0.7086266782644596,0.0,21.416,222.1,0.0,0.0,6.26
2007,5,17,137,0.705583610107178,-0.7086266782644596,20.0,21.443,222.1,0.0,0.0,6.21
2007,5,17,137,0.705583610107178,-0.7086266782644596,40.0,21.258,225.8,0.0,0.06,0.07
2007,5,17,137,0.705583610107178,-0.7086266782644596,60.0,20.068,225.2,0.0,0.0,3.81
2007,6,21,172,0.1797665857255624,-0.9837092937736097,1.0,23.665,214.7,0.0,0.0,5.31
2007,6,21,172,0.1797665857255624,-0.9837092937736097,20.0,22.522,229.2,0.0,0.0,4.35
2007,6,21,172,0.1797665857255624,-0.9837092937736097,40.0,21.463,236.5,0.0,0.0,5.41
2007,6,21,172,0.1797665857255624,-0.9837092937736097,60.0,20.668,228.8,0.0,0.0,3.76
2007,6,21,172,0.1797665857255624,-0.9837092937736097,80.0,20.041,219.8,0.0,0.0,2.2
2007,6,21,172,0.1797665857255624,-0.9837092937736097,100.0,19.616,216.8,0.55,0.0,1.73
2007,6,21,172,0.1797665857255624,-0.9837092937736097,120.0,19.421,214.7,0.65,0.0,1.79
2007,6,21,172,0.1797665857255624,-0.9837092937736097,140.0,19.2,214.5,1.11,0.0,0.56
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,80.0,19.718,228.4,0.53,0.0,2.56
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,100.0,19.14,209.8,1.69,0.04,0.6
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,120.0,18.701,209.8,2.04,0.05,0.69
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,140.0,18.511,209.4,2.43,0.07,0.01
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,0.0,26.765,205.2,0.0,0.0,5.85
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,20.0,24.669,214.7,0.0,0.0,6.61
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,40.0,22.317,227.8,0.0,0.0,5.98
2007,7,19,200,-0.2967128192734901,-0.9549667548552553,60.0,20.718,228.2,0.0,0.0,4.06
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,1.0,27.618,207.6,0.0,0.0,4.28
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,100.0,19.497,209.8,0.06,0.0,0.79
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,120.0,19.303,202.8,1.12,0.0,1.15
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,140.0,19.012,205.4,2.09,0.05,0.09
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,20.0,25.687,205.0,0.0,0.0,5.32
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,40.0,22.251,229.3,0.0,0.0,3.38
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,60.0,20.875,233.2,0.0,0.0,3.21
2007,8,17,229,-0.7176769136759615,-0.6963762255968726,80.0,20.137,220.7,0.0,0.0,2.41
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,5.0,26.778,202.4,0.0,0.04,7.09
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,19.5,26.784,201.6,0.0,0.0,6.77
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,40.1,25.569,207.5,0.0,0.0,8.18
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,60.1,22.77,210.3,0.0,0.0,6.74
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,80.5,21.727,229.5,0.0,0.0,2.67
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,101.3,20.435,219.1,0.08,0.0,1.37
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,121.1,19.751,196.5,2.37,0.09,0.3
2007,9,8,251,-0.9242907221930934,-0.3816892202666586,139.8,19.314,204.5,1.67,0.07,0.12
2007,10,6,279,-0.9959189961471792,0.0902516100310407,1.0,26.953,201.9,0.0,0.0,5.63
2007,10,6,279,-0.9959189961471792,0.0902516100310407,40.0,26.711,203.6,0.0,0.0,5.08
2007,10,6,279,-0.9959189961471792,0.0902516100310407,60.0,23.57,217.2,0.0,0.0,6.06
2007,10,6,279,-0.9959189961471792,0.0902516100310407,80.0,22.292,215.6,0.0,0.0,0.6
2007,10,6,279,-0.9959189961471792,0.0902516100310407,100.0,20.591,207.8,0.31,0.0,0.46
2007,10,6,279,-0.9959189961471792,0.0902516100310407,120.0,20.105,200.8,1.53,0.04,0.39
2007,10,6,279,-0.9959189961471792,0.0902516100310407,140.0,19.471,195.4,2.52,0.09,0.12
2007,11,14,318,-0.7236440382959124,0.690173388242972,1.0,24.21,208.0,0.0,0.0,5.13
2007,11,14,318,-0.7236440382959124,0.690173388242972,20.0,24.207,206.4,0.0,0.0,5.6
2007,11,14,318,-0.7236440382959124,0.690173388242972,40.0,24.241,208.2,0.0,0.0,4.15
2007,11,14,318,-0.7236440382959124,0.690173388242972,60.0,24.017,206.9,0.0,0.0,2.2
2007,11,14,318,-0.7236440382959124,0.690173388242972,80.0,23.002,196.4,0.16,0.0,1.96
2007,11,14,318,-0.7236440382959124,0.690173388242972,100.0,21.736,198.6,1.22,0.04,0.3
2007,11,14,318,-0.7236440382959124,0.690173388242972,120.0,19.771,200.2,1.58,0.06,0.06
2007,11,14,318,-0.7236440382959124,0.690173388242972,140.0,19.87,188.9,1.4,0.06,0.06
2007,12,6,340,-0.41719360261231697,0.9088176373395028,80.0,22.74,211.1,0.17,0.0,0.65
2007,12,6,340,-0.41719360261231697,0.9088176373395028,100.0,20.005,203.0,1.01,0.04,0.2
2007,12,6,340,-0.41719360261231697,0.9088176373395028,120.0,19.363,197.9,1.96,0.06,0.02
2007,12,6,340,-0.41719360261231697,0.9088176373395028,140.0,19.077,198.2,2.52,0.09,0.14
2007,12,6,340,-0.41719360261231697,0.9088176373395028,1.0,22.741,213.6,0.0,0.0,4.82
2007,12,6,340,-0.41719360261231697,0.9088176373395028,20.0,22.747,213.2,0.0,0.0,4.68
2007,12,6,340,-0.41719360261231697,0.9088176373395028,40.0,22.747,213.2,0.0,0.0,3.37
2007,12,6,340,-0.41719360261231697,0.9088176373395028,60.0,22.705,213.1,0.0,0.0,1.75
2008,1,17,17,0.288482432880609,0.9574851883550393,4.2,20.707,219.7,0.23,0.0,13.61
2008,1,17,17,0.288482432880609,0.9574851883550393,19.9,20.721,218.8,0.23,0.0,11.45
2008,1,17,17,0.288482432880609,0.9574851883550393,40.0,20.73,218.5,0.23,0.0,5.86
2008,1,17,17,0.288482432880609,0.9574851883550393,61.3,20.718,218.3,0.22,0.0,2.09
2008,1,17,17,0.288482432880609,0.9574851883550393,79.9,20.723,217.8,0.24,0.0,0.42
2008,1,17,17,0.288482432880609,0.9574851883550393,102.2,20.728,217.6,0.26,0.0,0.1
2008,1,17,17,0.288482432880609,0.9574851883550393,120.0,20.666,214.7,0.54,0.0,-0.01
2008,1,17,17,0.288482432880609,0.9574851883550393,141.3,20.141,201.2,1.61,0.06,-0.03
2008,2,12,43,0.6744436188329455,0.7383263540031065,5.5,20.651,220.8,0.0,0.0,5.18
2008,2,12,43,0.6744436188329455,0.7383263540031065,19.7,20.653,220.6,0.0,0.0,5.99
2008,2,12,43,0.6744436188329455,0.7383263540031065,39.4,20.724,220.6,0.0,0.0,4.83
2008,2,12,43,0.6744436188329455,0.7383263540031065,60.1,20.624,220.9,0.0,0.0,2.58
2008,2,12,43,0.6744436188329455,0.7383263540031065,80.4,20.554,220.8,0.0,0.0,1.45
2008,2,12,43,0.6744436188329455,0.7383263540031065,99.2,20.349,218.4,0.11,0.0,0.72
2008,2,12,43,0.6744436188329455,0.7383263540031065,119.5,19.431,210.1,0.68,0.0,0.32
2008,2,12,43,0.6744436188329455,0.7383263540031065,139.6,18.889,195.2,2.14,0.04,-0.13
2008,2,23,54,0.8013610881746766,0.5981809144059165,3.5,20.762,222.0,0.0,0.0,1.87
2008,2,23,54,0.8013610881746766,0.5981809144059165,21.1,20.77,220.8,0.0,0.0,4.08
2008,2,23,54,0.8013610881746766,0.5981809144059165,40.9,20.64,222.8,0.0,0.0,3.71
2008,2,23,54,0.8013610881746766,0.5981809144059165,60.8,20.506,219.8,0.0,0.0,3.58
2008,2,23,54,0.8013610881746766,0.5981809144059165,80.9,20.506,221.8,0.0,0.0,1.8
2008,2,23,54,0.8013610881746766,0.5981809144059165,101.1,20.492,220.9,0.0,0.0,0.75
2008,2,23,54,0.8013610881746766,0.5981809144059165,120.0,20.43,218.0,0.24,0.0,0.35
2008,2,23,54,0.8013610881746766,0.5981809144059165,141.2,19.409,202.0,0.52,0.0,0.25
2008,3,13,73,0.9510565162951535,0.30901699437494745,4.7,20.384,221.2,0.0,0.0,4.19
2008,3,13,73,0.9510565162951535,0.30901699437494745,19.9,20.385,222.0,0.0,0.0,4.81
2008,3,13,73,0.9510565162951535,0.30901699437494745,39.8,20.383,222.9,0.0,0.0,3.35
2008,3,13,73,0.9510565162951535,0.30901699437494745,59.7,20.386,223.8,0.0,0.0,2.65
2008,3,13,73,0.9510565162951535,0.30901699437494745,81.1,20.391,224.6,0.0,0.0,1.41
2008,3,13,73,0.9510565162951535,0.30901699437494745,99.1,19.71,224.1,0.0,0.0,3.35
2008,3,13,73,0.9510565162951535,0.30901699437494745,121.5,19.292,217.0,0.65,0.0,0.25
2008,3,13,73,0.9510565162951535,0.30901699437494745,139.4,19.087,211.6,1.42,0.0,0.14
2008,3,25,85,0.994217906893952,0.10738134666416309,4.1,19.907,224.5,0.0,0.0,11.67
2008,3,25,85,0.994217906893952,0.10738134666416309,20.9,19.86,225.9,0.0,0.0,10.86
2008,3,25,85,0.994217906893952,0.10738134666416309,40.6,19.579,220.8,0.0,0.0,7.56
2008,3,25,85,0.994217906893952,0.10738134666416309,60.1,19.512,222.9,0.0,0.0,2.06
2008,3,25,85,0.994217906893952,0.10738134666416309,79.2,19.426,222.9,0.0,0.0,0.55
2008,3,25,85,0.994217906893952,0.10738134666416309,99.4,19.405,220.8,0.39,0.0,0.12
2008,3,25,85,0.994217906893952,0.10738134666416309,120.0,19.39,220.6,0.38,0.0,0.02
2008,3,25,85,0.994217906893952,0.10738134666416309,140.5,19.358,207.6,1.51,0.0,-0.03
2008,4,15,106,0.9679377830240642,-0.25119006388481935,4.9,21.376,219.1,0.0,0.0,2.61
2008,4,15,106,0.9679377830240642,-0.25119006388481935,19.9,21.383,219.3,0.0,0.0,1.84
2008,4,15,106,0.9679377830240642,-0.25119006388481935,36.9,21.059,220.1,0.0,0.0,0.61
2008,4,15,106,0.9679377830240642,-0.25119006388481935,60.9,20.692,220.8,0.0,0.0,1.12
2008,4,15,106,0.9679377830240642,-0.25119006388481935,78.8,20.44,219.9,0.0,0.0,0.66
2008,4,15,106,0.9679377830240642,-0.25119006388481935,98.4,20.302,226.1,0.0,0.0,0.55
2008,4,15,106,0.9679377830240642,-0.25119006388481935,119.7,20.005,222.6,0.0,0.0,0.4
2008,5,30,151,0.5160623910158528,-0.8565509959010036,21.8,20.969,222.0,0.0,0.0,9.46
2008,5,30,151,0.5160623910158528,-0.8565509959010036,1.0,21.04,222.0,0.0,0.0,6.73
2008,5,30,151,0.5160623910158528,-0.8565509959010036,41.1,20.37,224.8,0.0,0.0,4.17
2008,5,30,151,0.5160623910158528,-0.8565509959010036,60.6,19.212,228.8,0.0,0.0,5.45
2008,5,30,151,0.5160623910158528,-0.8565509959010036,80.8,18.903,222.4,0.0,0.0,3.07
2008,5,30,151,0.5160623910158528,-0.8565509959010036,100.9,18.749,216.6,0.68,0.04,0.86
2008,5,30,151,0.5160623910158528,-0.8565509959010036,119.9,18.669,215.1,1.54,0.05,0.19
2008,5,30,151,0.5160623910158528,-0.8565509959010036,140.6,18.551,215.8,1.97,0.06,-0.01
2008,6,22,174,0.1457991969198751,-0.9893142039703663,4.5,24.366,210.4,0.0,0.0,6.65
2008,6,22,174,0.1457991969198751,-0.9893142039703663,21.2,23.222,215.0,0.0,0.0,7.19
2008,6,22,174,0.1457991969198751,-0.9893142039703663,40.4,21.936,223.5,0.0,0.0,4.91
2008,6,22,174,0.1457991969198751,-0.9893142039703663,60.4,21.046,226.4,0.0,0.0,4.42
2008,6,22,174,0.1457991969198751,-0.9893142039703663,80.8,20.677,226.5,0.0,0.0,3.43
2008,6,22,174,0.1457991969198751,-0.9893142039703663,100.5,20.315,226.8,0.0,0.0,2.22
2008,6,22,174,0.1457991969198751,-0.9893142039703663,120.4,19.869,224.8,0.0,0.0,1.38
2008,6,22,174,0.1457991969198751,-0.9893142039703663,140.3,19.735,222.8,0.0,0.0,0.69
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,3.4,26.988,199.4,0.05,0.0,4.31
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,19.0,26.303,199.2,0.05,0.0,5.22
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,39.9,23.082,220.7,0.05,0.0,4.66
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,59.5,20.132,228.1,0.06,0.0,6.13
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,79.4,19.625,219.8,0.1,0.0,4.07
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,100.2,19.57,207.2,1.39,0.0,0.83
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,119.3,19.177,204.1,2.0,0.04,0.15
2008,8,14,227,-0.6932812268869771,-0.7206671495538615,140.7,18.953,204.7,2.09,0.04,0.04
2008,9,12,256,-0.9536809966304455,-0.300819807635668,3.5,28.617,198.7,0.06,0.0,3.9
2008,9,12,256,-0.9536809966304455,-0.300819807635668,19.7,27.768,208.6,0.06,0.0,3.59
2008,9,12,256,-0.9536809966304455,-0.300819807635668,40.0,23.659,225.4,0.06,0.0,4.17
2008,9,12,256,-0.9536809966304455,-0.300819807635668,58.9,21.279,225.7,0.06,0.0,2.95
2008,9,12,256,-0.9536809966304455,-0.300819807635668,79.7,19.886,220.1,0.06,0.0,4.18
2008,9,12,256,-0.9536809966304455,-0.300819807635668,100.1,19.32,207.4,1.28,0.0,2.06
2008,9,12,256,-0.9536809966304455,-0.300819807635668,119.4,19.141,203.0,2.12,0.0,0.52
2008,9,12,256,-0.9536809966304455,-0.300819807635668,139.6,18.852,204.3,2.72,0.06,-0.07
2008,10,9,283,-0.9873494423939864,0.15855938510313475,4.2,27.107,205.8,0.0,0.0,3.2
2008,10,9,283,-0.9873494423939864,0.15855938510313475,18.7,27.111,201.4,0.0,0.0,2.93
2008,10,9,283,-0.9873494423939864,0.15855938510313475,40.1,26.85,202.7,0.0,0.0,3.14
2008,10,9,283,-0.9873494423939864,0.15855938510313475,58.5,22.693,217.6,0.0,0.0,3.12
2008,10,9,283,-0.9873494423939864,0.15855938510313475,76.7,21.112,217.5,0.11,0.0,4.31
2008,10,9,283,-0.9873494423939864,0.15855938510313475,95.8,20.394,205.0,0.97,0.0,1.22
2008,10,9,283,-0.9873494423939864,0.15855938510313475,117.6,19.778,203.8,1.37,0.04,0.21
2008,10,9,283,-0.9873494423939864,0.15855938510313475,138.3,19.256,198.3,2.16,0.07,0.02
2008,11,10,315,-0.7583058084785625,0.6518989958787125,3.3,24.207,209.4,0.0,0.0,3.14
2008,11,10,315,-0.7583058084785625,0.6518989958787125,19.5,24.225,208.8,0.0,0.0,3.51
2008,11,10,315,-0.7583058084785625,0.6518989958787125,40.0,24.233,213.0,0.0,0.0,3.09
2008,11,10,315,-0.7583058084785625,0.6518989958787125,58.1,24.282,209.3,0.0,0.0,2.26
2008,11,10,315,-0.7583058084785625,0.6518989958787125,79.8,23.666,227.6,0.0,0.0,1.97
2008,11,10,315,-0.7583058084785625,0.6518989958787125,100.2,21.009,216.9,0.0,0.0,1.36
2008,11,10,315,-0.7583058084785625,0.6518989958787125,120.1,19.969,200.9,0.56,0.0,0.3
2008,11,10,315,-0.7583058084785625,0.6518989958787125,139.7,19.642,200.1,1.01,0.0,0.06
2009,2,9,40,0.6354323008901774,0.7721565844991642,20.3,20.358,220.3,0.0,0.0,15.79
2009,2,9,40,0.6354323008901774,0.7721565844991642,40.9,20.366,221.8,0.0,0.0,11.07
2009,2,9,40,0.6354323008901774,0.7721565844991642,60.8,20.371,219.6,0.0,0.0,4.49
2009,2,9,40,0.6354323008901774,0.7721565844991642,81.2,20.377,222.1,0.0,0.0,2.2
2009,2,9,40,0.6354323008901774,0.7721565844991642,98.7,20.382,220.2,0.0,0.0,0.81
2009,2,9,40,0.6354323008901774,0.7721565844991642,119.8,20.412,220.6,0.0,0.0,0.07
2009,2,9,40,0.6354323008901774,0.7721565844991642,140.1,19.272,220.5,0.06,0.0,0.06
2009,4,1,91,0.9999907397361901,0.004303538296244289,100.8,20.504,220.9,0.06,0.0,9.14
2009,4,1,91,0.9999907397361901,0.004303538296244289,121.1,20.464,234.1,0.14,0.0,2.19
2009,4,1,91,0.9999907397361901,0.004303538296244289,139.9,20.436,219.7,0.56,0.0,1.77
2009,4,15,105,0.9721181966290613,-0.23449138957040985,3.9,20.883,219.4,0.0,0.0,3.32
2009,4,15,105,0.9721181966290613,-0.23449138957040985,19.6,20.871,219.3,0.0,0.0,4.26
2009,4,15,105,0.9721181966290613,-0.23449138957040985,40.2,20.831,219.2,0.0,0.0,3.59
2009,4,15,105,0.9721181966290613,-0.23449138957040985,60.2,20.78,219.6,0.0,0.0,2.95
2009,4,15,105,0.9721181966290613,-0.23449138957040985,80.2,20.523,219.6,0.0,0.0,2.32
2009,4,15,105,0.9721181966290613,-0.23449138957040985,100.9,20.223,219.8,0.0,0.0,1.88
2009,4,15,105,0.9721181966290613,-0.23449138957040985,119.6,19.999,215.9,0.34,0.0,0.58
2009,5,16,136,0.717676913675962,-0.6963762255968722,3.8,21.876,219.8,0.0,0.04,3.34
2009,5,16,136,0.717676913675962,-0.6963762255968722,20.0,21.888,219.7,0.0,0.0,3.99
2009,5,16,136,0.717676913675962,-0.6963762255968722,39.2,21.886,220.8,0.0,0.0,3.69
2009,5,16,136,0.717676913675962,-0.6963762255968722,60.3,21.339,222.0,0.0,0.0,2.97
2009,5,16,136,0.717676913675962,-0.6963762255968722,79.3,20.803,220.0,0.0,0.0,3.58
2009,5,16,136,0.717676913675962,-0.6963762255968722,101.4,20.714,217.8,0.0,0.0,3.53
2009,5,16,136,0.717676913675962,-0.6963762255968722,120.6,20.681,214.0,0.23,0.0,2.44
2009,5,16,136,0.717676913675962,-0.6963762255968722,140.6,20.64,211.9,0.41,0.0,0.41
2009,6,11,162,0.3456123126707335,-0.9383773917408641,8.7,24.863,211.0,0.0,0.0,4.32
2009,6,11,162,0.3456123126707335,-0.9383773917408641,19.7,23.249,222.8,0.0,0.0,4.83
2009,6,11,162,0.3456123126707335,-0.9383773917408641,41.0,21.236,231.5,0.0,0.0,5.0
2009,6,11,162,0.3456123126707335,-0.9383773917408641,59.7,20.415,234.8,0.0,0.0,4.0
2009,6,11,162,0.3456123126707335,-0.9383773917408641,80.1,19.715,230.3,0.0,0.0,3.83
2009,6,11,162,0.3456123126707335,-0.9383773917408641,98.0,19.456,224.3,0.2,0.0,1.92
2009,6,11,162,0.3456123126707335,-0.9383773917408641,120.5,19.127,213.5,1.03,0.0,0.03
2009,7,15,196,-0.23030567023061196,-0.973118337233262,4.7,26.899,204.3,0.0,0.0,4.53
2009,7,15,196,-0.23030567023061196,-0.973118337233262,20.0,25.085,207.9,0.0,0.0,4.98
2009,7,15,196,-0.23030567023061196,-0.973118337233262,39.9,21.938,231.7,0.0,0.0,4.15
2009,7,15,196,-0.23030567023061196,-0.973118337233262,59.9,20.328,216.9,0.44,0.0,15.83
2009,7,15,196,-0.23030567023061196,-0.973118337233262,79.9,19.849,221.7,0.0,0.0,2.54
2009,7,15,196,-0.23030567023061196,-0.973118337233262,100.6,19.462,212.8,0.65,0.0,0.92
2009,7,15,196,-0.23030567023061196,-0.973118337233262,120.2,19.28,208.6,1.68,0.0,0.35
2009,7,15,196,-0.23030567023061196,-0.973118337233262,139.5,19.112,209.7,1.83,0.04,-0.06
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,3.8,28.517,206.6,0.0,0.0,5.64
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,20.3,28.141,206.6,0.0,0.0,3.67
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,39.5,25.233,206.6,0.0,0.0,4.19
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,61.5,23.28,209.4,0.0,0.0,4.53
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,80.0,21.67,208.7,0.0,0.04,4.4
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,101.4,20.797,194.0,1.45,0.0,1.71
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,120.2,20.198,196.7,1.89,0.06,0.31
2009,8,15,227,-0.6932812268869771,-0.7206671495538615,141.3,19.586,208.4,1.46,0.04,0.05
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,4.6,28.227,196.9,0.05,0.04,5.61
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,20.0,28.109,204.8,0.0,0.05,5.95
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,40.8,24.723,224.6,0.0,0.04,6.62
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,60.5,22.789,226.2,0.0,0.04,4.44
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,80.9,20.773,219.4,0.16,0.04,3.11
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,100.6,19.992,215.9,0.43,0.05,1.17
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,120.7,19.627,208.5,1.1,0.06,0.35
2009,9,12,255,-0.9483615800121716,-0.31719128858910595,139.0,19.424,207.1,1.34,0.07,0.07
2009,10,10,283,-0.9873494423939864,0.15855938510313475,4.2,27.121,201.2,0.0,0.04,3.73
2009,10,10,283,-0.9873494423939864,0.15855938510313475,20.1,26.888,200.2,0.0,0.04,3.0
2009,10,10,283,-0.9873494423939864,0.15855938510313475,39.6,27.083,202.9,0.0,0.05,1.95
2009,10,10,283,-0.9873494423939864,0.15855938510313475,59.9,25.372,209.6,0.0,0.05,3.29
2009,10,10,283,-0.9873494423939864,0.15855938510313475,80.2,22.823,209.5,0.0,0.04,7.94
2009,10,10,283,-0.9873494423939864,0.15855938510313475,99.0,21.214,203.3,0.69,0.07,1.41
2009,10,10,283,-0.9873494423939864,0.15855938510313475,119.6,20.431,203.1,1.23,0.07,0.15
2009,10,10,283,-0.9873494423939864,0.15855938510313475,139.1,19.803,203.3,1.34,0.07,-0.02
2009,11,8,312,-0.7909456567567774,0.6118864012687242,5.2,24.516,206.1,0.0,0.0,1.95
2009,11,8,312,-0.7909456567567774,0.6118864012687242,19.6,24.529,205.7,0.0,0.0,2.38
2009,11,8,312,-0.7909456567567774,0.6118864012687242,39.5,24.534,207.2,0.0,0.0,2.74
2009,11,8,312,-0.7909456567567774,0.6118864012687242,60.3,24.537,206.8,0.0,0.0,1.47
2009,11,8,312,-0.7909456567567774,0.6118864012687242,78.9,24.268,206.3,0.0,0.0,1.76
2009,11,8,312,-0.7909456567567774,0.6118864012687242,100.5,22.848,198.7,0.23,0.0,1.15
2009,11,8,312,-0.7909456567567774,0.6118864012687242,121.0,21.518,197.5,1.22,0.0,0.15
2009,11,8,312,-0.7909456567567774,0.6118864012687242,141.4,20.57,201.4,1.33,0.0,-0.07
2009,12,9,343,-0.3697245428906732,0.9291414114031743,4.6,23.004,211.2,0.0,0.0,4.32
